,combinedPval,adjustedPval,cluster
RTN4,5.1910697962398444e-12,6.407611437086407e-10,3
ITGB5,5.217826171133311e-12,6.433858623630966e-10,1
PHLDA2,5.307754236127948e-12,6.537862774674346e-10,8
EGFL7,5.421552096152027e-12,6.671019329523195e-10,8
FMO3,5.72752956173872e-12,7.040118201716092e-10,5
CRABP-I,5.874745134804016e-12,7.213502185158353e-10,1
DAPL1,5.8933968816177185e-12,7.22882696918355e-10,1
PFDN4,6.005418384802397e-12,7.358527021713689e-10,9
HMGB2,6.1354255009860026e-12,7.50997102528679e-10,4
CERCAM,6.279754494187273e-12,7.678611030976585e-10,1
HNRNPH3,6.34492458573277e-12,7.750208200537192e-10,4
GSTM3,6.375788785817349e-12,7.779795846498458e-10,1
GPX1,6.531664098474721e-12,7.961702889524162e-10,1
PDGFRL,6.57618404176219e-12,8.007637394506201e-10,1
GPX8,6.84274858997469e-12,8.323573307938811e-10,1
ELOVL5,6.917133532624575e-12,8.405327464768267e-10,8
CHCHD3,7.080114272639548e-12,8.594457454343979e-10,3
SBSPON,7.146727654117058e-12,8.666337899633849e-10,0
TRAM1,7.286837799824752e-12,8.827101909245916e-10,6
UGDH,7.534639578921087e-12,9.117854076166338e-10,1
SELENOS,7.55639995020374e-12,9.134750115390201e-10,5
GRHPR,7.607359187034035e-12,9.186872734051997e-10,6
SKA2,7.675859947653407e-12,9.260049842482239e-10,6
ADD1,7.837841486946218e-12,9.445734259199095e-10,5
OAZ2,7.853606653895895e-12,9.45500619623969e-10,0
NCL,7.902123400072014e-12,9.503648443203003e-10,8
CIB1,8.023137709756156e-12,9.639292145122372e-10,2
TUBB2B,8.042233545779709e-12,9.652334752944906e-10,5
REM1,8.11861688987392e-12,9.73403708126294e-10,3
BUD31,8.3277829077133e-12,9.974612951606931e-10,4
SMIM8,8.365974579760405e-12,1.0010121778785913e-09,0
LASP1,8.374634319352481e-12,1.001025841553059e-09,1
NUTF2,8.5069729038878e-12,1.0158078256398883e-09,4
CNN2,8.620548719306953e-12,1.0283215447344944e-09,1
MRPL9,8.799738715481453e-12,1.048628776413882e-09,0
TMEM9B,8.909983861826731e-12,1.0606872076761864e-09,6
ENSGALG00000011812,9.021228208894172e-12,1.0722531238047222e-09,1
TFDP1,9.025447056387748e-12,1.0722531238047222e-09,0
SRSF2,9.122369526437524e-12,1.0826697931690886e-09,4
CLTB,9.442890913646806e-12,1.119575897203294e-09,0
PYGB,9.71178693021102e-12,1.1502927068012947e-09,3
C1QBP,9.96380755680093e-12,1.178950710205518e-09,0
SEC22B,1.0174971976084635e-11,1.2027215134551407e-09,6
PLPP3,1.0800804695065835e-11,1.2754103970749392e-09,5
RANBP1,1.0894174451436811e-11,1.2851404375873285e-09,4
CFD,1.1782796960346786e-11,1.3885691803907764e-09,5
POLR2E,1.2007839167438306e-11,1.4136675650225503e-09,4
DCAF13,1.2449929975844043e-11,1.4642427503656599e-09,4
ARPC2,1.255395787325142e-11,1.474996605287607e-09,1
TGFB3,1.3008483179532959e-11,1.526868482665783e-09,1
MRPS16,1.3846479518520027e-11,1.6236013042509857e-09,0
STMP1,1.4116929847318715e-11,1.6536582757941047e-09,4
MRPL35,1.483113631906008e-11,1.7355848933339107e-09,4
SCD,1.4903411837963176e-11,1.7423022337448277e-09,1
TFPI2,1.5207279879803082e-11,1.7760538031915975e-09,5
ENSGALG00000039074,1.531486049088926e-11,1.7868366193917096e-09,5
IMPDH2,1.540179095371741e-11,1.7951910518822342e-09,0
TOMM22,1.54305457300552e-11,1.7967548150197813e-09,4
MTUS1,1.5471846026571257e-11,1.7997748400212217e-09,3
RPIA,1.566302643141171e-11,1.8202064996069657e-09,5
ACAD9,1.5733858660382793e-11,1.8266258121827732e-09,3
G0S2,1.6217471809909512e-11,1.88090685838929e-09,3
SAV1,1.639655078378155e-11,1.8997955015801063e-09,5
SOCS1L,1.6439738459439468e-11,1.9029172527969403e-09,1
SNRPB2,1.657129988785755e-11,1.9162520986499152e-09,4
PSMG4,1.6766588117889114e-11,1.9369225390549396e-09,9
CRTAC1,1.691335960174456e-11,1.951952983051431e-09,1
DYNLT1,1.7147172570730618e-11,1.9769893183330045e-09,0
ENSGALG00000002988,1.7378209982155113e-11,2.0016567237205287e-09,1
RAD23A,1.777344937892167e-11,2.0451701985615883e-09,0
IAH1,1.8147483515917884e-11,2.0861605990633407e-09,4
ERP29,1.828681650550834e-11,2.1001167919961985e-09,1
NTMT1,1.9455770328136168e-11,2.2321748000200836e-09,8
EIF4A3,1.982347619389202e-11,2.2721365606048055e-09,1
ENSGALG00000009250,2.0165202840871643e-11,2.309045406959088e-09,4
ALYREF,2.1782686765448034e-11,2.4901267757827376e-09,4
ZNF207,2.178912605899086e-11,2.4901267757827376e-09,4
ENSGALG00000039755,2.2216894990378933e-11,2.5365388221643e-09,0
SELENOU,2.2358337403716178e-11,2.5502019542309936e-09,3
DCTN3,2.2920110254176507e-11,2.6117349445605442e-09,5
PLS3,2.397593235059503e-11,2.729390288300436e-09,1
EIF4EBP2,2.4686253041750206e-11,2.8075239111164362e-09,3
TXNDC12,2.5087487642849737e-11,2.8503882456549836e-09,1
ENSGALG00000048441,2.512245966812543e-11,2.8515958401836403e-09,7
ABRACL,2.5172641748838487e-11,2.854525885733184e-09,8
LZIC,2.5418001037280646e-11,2.8795615535428605e-09,1
GLUL,2.569089385673351e-11,2.9076650558053817e-09,3
ADGRG2,2.6117774609701883e-11,2.953125654277699e-09,5
C26H6ORF125,2.621347583442457e-11,2.9610883576125263e-09,4
ENSGALG00000053194,2.6585400547674e-11,3.0002080126107474e-09,3
RBMX,2.903388640618232e-11,3.273370301906683e-09,4
GNB1,2.98546742882877e-11,3.362672020125847e-09,5
ARL6IP1,3.0362490299751244e-11,3.416584542332313e-09,0
HNMT,3.217182076298286e-11,3.6167078903480262e-09,7
NUDT14,3.226041656034795e-11,3.6231905469166085e-09,5
JUN,3.429578843139325e-11,3.848095174280786e-09,1
DDTNFR23,3.4995562003814484e-11,3.922854443461742e-09,0
AIG1,3.5142555532274855e-11,3.935565704527293e-09,6
COX17,3.6548986059870003e-11,4.089160563391484e-09,0
EIF3B,3.691291716734213e-11,4.125937050100572e-09,7
IPO5,3.7240543981909013e-11,4.158589379795497e-09,2
RHOB,3.749511812145556e-11,4.183029613515818e-09,1
CSDE1,3.75930397922275e-11,4.189963507544671e-09,0
NEBL,3.8503644717025054e-11,4.287376406030995e-09,3
CHODL,3.984568230919194e-11,4.432598640593405e-09,8
ENSGALG00000036263,3.9940273310890007e-11,4.438905850042385e-09,8
COMMD1,4.029310218811588e-11,4.473874093319858e-09,4
RPL26,4.0355052632889965e-11,4.476509515567855e-09,1
PSMB3,4.1161296593372754e-11,4.5616249097099946e-09,4
ENSGALG00000042023,4.238009942980625e-11,4.69225726839027e-09,2
TIMM44,4.2720493809156324e-11,4.7254787671413906e-09,0
MRPL50,4.46895853656315e-11,4.938624108152092e-09,4
YWHAB,4.5739190213112124e-11,5.049851413066118e-09,4
ASB18,4.6556536403841164e-11,5.13525079709388e-09,3
ITGA11,4.68070027181966e-11,5.158020687048861e-09,1
PAPSS1,4.703082367996103e-11,5.177814281436094e-09,1
TMEM167A,4.783184959222808e-11,5.261057872293188e-09,1
INIP,4.792499730399413e-11,5.266358315474284e-09,4
MUSTN1,4.830491562302086e-11,5.303131795831871e-09,3
NDUFS3,4.849187718036774e-11,5.318672582141289e-09,3
MCRIP2,4.9281356773178686e-11,5.400207688961019e-09,3
STOM,5.040257100574763e-11,5.5179076104100305e-09,3
ECI1,5.095246446984447e-11,5.572899819697601e-09,3
GTF2A2,5.649058998358214e-11,6.172865826863341e-09,0
MRPL24,5.6803672876526434e-11,6.20129237760629e-09,6
TOMM40L,5.7741145198519916e-11,6.297767507368173e-09,3
PSMA3,5.811195968874472e-11,6.332315852601406e-09,4
GTF2B,5.863842744702197e-11,6.3837453682866995e-09,4
ENSGALG00000011164,5.97830673854105e-11,6.502314975806232e-09,7
EIF1,6.025946408527716e-11,6.5419818127355845e-09,5
LPL,6.025691057232052e-11,6.5419818127355845e-09,0
ENSGALG00000053765,6.184563972055912e-11,6.707965847193463e-09,1
DHRS7,6.341771552342834e-11,6.872114892243503e-09,2
CNN1,6.38182839907131e-11,6.909130148214402e-09,3
HIPK3,7.190337214524334e-11,7.777254556329288e-09,3
SDHAF2,7.403855306620244e-11,8.000813603320224e-09,0
XIRP1,7.821321368339795e-11,8.444149327166486e-09,3
PSMA5,7.896849840705045e-11,8.517841742244673e-09,4
MAPRE1,8.125411454784626e-11,8.748337700420166e-09,2
SH3GL3,8.125478068166103e-11,8.748337700420166e-09,5
GLT8D1,8.249745331312397e-11,8.873974461086384e-09,1
TCN2,8.322209588129681e-11,8.94370906028931e-09,8
FOXP2,8.453504563021852e-11,9.076482046621025e-09,5
DPY30,8.523537431415207e-11,9.143295302324407e-09,4
ABCC5,8.563605380373929e-11,9.17787200105423e-09,3
SGK3,8.791878336467107e-11,9.413906049333772e-09,5
SRP9,9.169065506853258e-11,9.808813303077223e-09,4
SNRPD1,9.30604482363151e-11,9.946266648345488e-09,0
KRT15,9.373413156765764e-11,1.0009137251738557e-08,5
PPA1,9.395972888626147e-11,1.0024089301322896e-08,4
AMD1,9.618350560458566e-11,1.0251995844438967e-08,0
MRPS23,9.691203395334469e-11,1.0320257546613689e-08,4
IFI27L1,9.898726283097403e-11,1.0531676453846658e-08,3
SAR1A,1.0451217669071866e-10,1.1109405282210272e-08,1
MRPL21,1.0466794098107357e-10,1.1115875668407865e-08,0
ARHGDIB,1.0493073077100235e-10,1.1133690288925538e-08,8
AIMP1,1.0556189256050175e-10,1.1190523457718484e-08,3
SEC62,1.0627565494303326e-10,1.1256002353134713e-08,1
ELOC,1.0745271339374085e-10,1.1370387825044168e-08,4
AGTR2,1.084901057879506e-10,1.1469801037189907e-08,5
NDUFB6,1.1190393056637049e-10,1.1820049822378257e-08,3
CD24,1.1320877568721244e-10,1.1947103525579422e-08,5
KARS,1.1593837001555585e-10,1.2224149242406199e-08,4
COPE,1.165350038689894e-10,1.2276006785039799e-08,1
ENSGALG00000043610,1.194370158330571e-10,1.2570405620244964e-08,5
ASS1,1.197080212733681e-10,1.2587618540382722e-08,1
COMMD7,1.198969812321593e-10,1.2596181021043459e-08,1
AARS,1.2426693007938638e-10,1.3043582429309423e-08,0
ENSGALG00000034737,1.2569423279984449e-10,1.3181586700414433e-08,1
KRT7,1.2933476511989284e-10,1.3551238450341691e-08,5
ENSGALG00000016301,1.305666685880169e-10,1.366808745031725e-08,3
ENSGALG00000006009,1.3141843169250933e-10,1.3744969155489681e-08,3
HIBCH,1.3222012373859116e-10,1.381648146624468e-08,0
BCAS2,1.3348078198305302e-10,1.393578371644522e-08,4
LMCD1,1.349579337173168e-10,1.4077455922096352e-08,8
GNAI2,1.3529755094054963e-10,1.4100325434903167e-08,8
POLR2F,1.368567481563332e-10,1.4250142465484825e-08,0
TSPAN3,1.4150636218346335e-10,1.4721195761588678e-08,2
ENSGALG00000028009,1.4257994784827588e-10,1.4819721683233847e-08,5
PXMP4,1.4295031824929083e-10,1.4845045704780645e-08,2
ENSGALG00000054599,1.4370138412544975e-10,1.490982415497474e-08,0
ENSGALG00000029330,1.4433443329409101e-10,1.496225389425943e-08,0
ENSGALG00000048523,1.459456999697295e-10,1.511590699026245e-08,3
HIKESHI,1.4725054509057145e-10,1.5237579917281365e-08,5
SS2,1.5176260248495055e-10,1.5690629501703996e-08,5
CLDND1,1.5272194620052915e-10,1.5775891379137714e-08,1
RBBP4,1.5880119441646912e-10,1.6389413603049178e-08,1
CADM1,1.6269408043001476e-10,1.677640617441962e-08,6
PSMG3,1.6399459568106067e-10,1.6895637531422103e-08,0
CDC42EP3,1.6647261347202402e-10,1.7135865617500126e-08,6
ENSGALG00000015183,1.7029777588106754e-10,1.7514218524163222e-08,8
MYLK,1.7137180563508991e-10,1.7609216516774273e-08,1
NHP2,1.715287911707719e-10,1.7609900199083932e-08,4
ECHS1,1.761955026324813e-10,1.807316556555899e-08,3
ENSGALG00000039468,1.777382685475004e-10,1.8215463514295767e-08,3
SLC41A2,1.7861900847293555e-10,1.8289724424103403e-08,1
APPL2,1.8242607424667767e-10,1.8663235568728796e-08,1
DESI1,1.837427987538831e-10,1.8781540958835736e-08,0
POP5,1.8827850389868672e-10,1.9228386048163758e-08,0
KCTD7,1.93475679921562e-10,1.9741948089279647e-08,6
CAPZA1,1.9428214592664972e-10,1.9806985115700067e-08,4
ARCN1,2.0186963212154296e-10,2.056263011241353e-08,1
SUCLG1,2.042911395605529e-10,2.079120782074602e-08,3
CDK2AP1,2.0706658609981332e-10,2.105537867031444e-08,8
MAOA,2.080905447954251e-10,2.1141147294511186e-08,7
MDFIC,2.0848789361593845e-10,2.1163161440855632e-08,1
SH3GLB1,2.1058776944471447e-10,2.1339332113286223e-08,0
RAP1B,2.1053248033808813e-10,2.1339332113286223e-08,1
MOSPD1,2.200575277555572e-10,2.2279650958014208e-08,0
ERP44,2.204585403120518e-10,2.230097651202095e-08,1
EIF3J,2.2329516013996908e-10,2.2568431985592885e-08,0
SUMO3,2.2422519396769758e-10,2.2642893885550952e-08,4
CDC42EP4,2.2667556720534776e-10,2.287062344665955e-08,1
C1QTNF12,2.2927659770743958e-10,2.3113148657266972e-08,1
SMIM7,2.3226598422354527e-10,2.3374274666692485e-08,4
KLHL7,2.321065561972091e-10,2.3374274666692485e-08,3
UBE2L3,2.3946622462744926e-10,2.4078190936365294e-08,4
ENSGALG00000004725,2.448228286766607e-10,2.4595682214146438e-08,5
CYP51A1,2.4568258538693044e-10,2.466090611015376e-08,6
MMP23B,2.563681489320402e-10,2.571145992042143e-08,5
TNNI3K,2.581199698425962e-10,2.5865007379546986e-08,3
WDR1,2.6441582257064056e-10,2.647323958277073e-08,4
PGK1,2.692523981551176e-10,2.6934455300849246e-08,0
ENSGALG00000015701,2.718560931924685e-10,2.7171710067694e-08,3
CDK6,2.827236222913143e-10,2.8233817063220304e-08,8
ENSGALG00000020788,2.836223478297484e-10,2.8299441393200135e-08,3
ENSGALG00000033569,2.867375226145441e-10,2.8585920013292544e-08,4
ANK3,2.9431457271300587e-10,2.9316353964112067e-08,3
NACA,2.9700275572253076e-10,2.9558985753239744e-08,1
ENSGALG00000046914,3.049063224125348e-10,3.031982228949713e-08,8
ENSGALG00000048150,3.124696057454912e-10,3.104555917150764e-08,2
SRF,3.169111639778066e-10,3.146016842785664e-08,3
ARL4C,3.1980507131379454e-10,3.172056839836301e-08,5
PALD1,3.389317715374318e-10,3.3533808327973155e-08,0
NDUFA10,3.389448721691224e-10,3.3533808327973155e-08,3
TGFBI,3.386362301682766e-10,3.3533808327973155e-08,1
IDH3B,3.4025715578422933e-10,3.3606871894182804e-08,3
ALDH7A1,3.4003821980377325e-10,3.3606871894182804e-08,1
GPC4,3.435105533355909e-10,3.389962368347134e-08,6
SELENOK,3.4792613234913006e-10,3.430647692441688e-08,1
PPP2R2A,3.4889324762588103e-10,3.437290373928302e-08,0
FXR1,3.5722957925088394e-10,3.516462276478341e-08,3
PSMC5,3.582595331508287e-10,3.523639796067999e-08,0
ENSGALG00000049431,3.63404861758454e-10,3.571247833062684e-08,0
PTBP1,3.750904031818436e-10,3.682994083331551e-08,1
VILL,3.7563641086535426e-10,3.685266230926167e-08,5
MRPL40,3.788256375258925e-10,3.713444774880801e-08,0
SF3B6,4.013882559661397e-10,3.931325415012776e-08,4
ENSGALG00000014589,4.077860271678446e-10,3.990650575333969e-08,3
PGM3,4.1238390480202725e-10,4.032277390273407e-08,1
CCDC167,4.2330328131612305e-10,4.135594642335891e-08,1
PRDX6,4.2367942487686605e-10,4.135820103998438e-08,5
ENSGALG00000025811,4.284756993655492e-10,4.179157137376679e-08,1
ENSGALG00000048034,4.315562351919766e-10,4.205701450048275e-08,0
ENSGALG00000041996,4.322917579457908e-10,4.209367466581608e-08,3
EDN2,4.3731951393510826e-10,4.2530158314520964e-08,1
PAK1,4.3750048028812216e-10,4.2530158314520964e-08,1
AURKAIP1,4.429332456368229e-10,4.30225831927499e-08,3
COMMD4,4.489326688172923e-10,4.35691866073105e-08,7
ENSGALG00000043329,4.5011372407088857e-10,4.364764663955819e-08,1
ENSGALG00000049966,4.5236736578857517e-10,4.382989984214484e-08,6
CYB5R3,5.015887705184241e-10,4.8558800116998385e-08,0
DGUOK,5.095633914820041e-10,4.929008742381802e-08,4
SRP19,5.135349923079957e-10,4.963327516853307e-08,1
SNU13,5.158808935590287e-10,4.981890235930923e-08,4
IGFBP2,5.278264492147855e-10,5.0930504030946066e-08,6
BOK,5.287155158129053e-10,5.097430224279655e-08,8
MYDGF,5.479037223921068e-10,5.278082669174662e-08,1
TKT,5.494703581021554e-10,5.288825068842078e-08,1
TGM4,5.764928534546243e-10,5.544369320591771e-08,0
ATP1B3,5.802458513670672e-10,5.5758855452248334e-08,4
SSBP1,5.814644321588958e-10,5.5830155283902975e-08,4
LFNG,5.85426596089178e-10,5.616455171308137e-08,0
NBL1,5.866892527350842e-10,5.623962793843406e-08,5
SMARCB1,5.913285416880854e-10,5.663799837665329e-08,0
LSMEM1,6.007858655010523e-10,5.749681672552989e-08,3
TXNL4A,6.088575199569846e-10,5.822172890748724e-08,4
TMEM65,6.157929721695155e-10,5.8836898312303966e-08,3
MRPL28,6.225681081772905e-10,5.9435759818441174e-08,4
HHEX,6.310985067869979e-10,6.020108213616243e-08,8
CSTB,6.382046002784136e-10,6.080097774977591e-08,1
CDK1,6.389444529020238e-10,6.080097774977591e-08,4
OCIAD1,6.387849138533852e-10,6.080097774977591e-08,3
COL9A2,6.435798560744388e-10,6.11923661552032e-08,8
H-RAS,6.543972030925715e-10,6.21704298346614e-08,0
LINGO1,6.644118588639003e-10,6.307071114513894e-08,8
ARPC3,6.712128630681491e-10,6.366471880325458e-08,8
HOXB4,6.820558562381507e-10,6.464083883268557e-08,6
HOXB2,7.055072082096103e-10,6.680935328768963e-08,5
NOL11,7.206297780726345e-10,6.818629163443154e-08,2
C1H2ORF40,7.379735711410262e-10,6.97710107598524e-08,5
ME1,7.842850813233326e-10,7.408969055407555e-08,6
TSPAN13,8.067172485581864e-10,7.614739897364361e-08,7
ENSGALG00000038671,8.075469182244888e-10,7.616433953014731e-08,2
ENSGALG00000045199,8.167685416893278e-10,7.697210892717127e-08,1
CAB39,8.296954234765508e-10,7.81274817915135e-08,0
MRTO4,8.323468581039606e-10,7.831419808034593e-08,4
PLPPR1,8.428477915600752e-10,7.9238568846987e-08,3
RILPL2,8.470002477167782e-10,7.956509689259731e-08,5
GMDS,8.570109066852183e-10,8.044096571011791e-08,1
HTRA2,8.641292126299049e-10,8.104416663414517e-08,2
WLS,8.751118718564044e-10,8.200853895528133e-08,8
RSU1,9.024286873327014e-10,8.450085340817043e-08,2
PTS,9.085137087083694e-10,8.500268969450939e-08,8
SEC31A,9.185485705387464e-10,8.587298643562676e-08,1
SLIT3,9.39300193181225e-10,8.77429814329935e-08,5
TRA2B,9.522577171239277e-10,8.888250525390643e-08,4
TFG,9.544985912768311e-10,8.902073269798856e-08,5
CRISPLD2,9.623554175774984e-10,8.968209190234249e-08,6
QPCT,9.68539692891568e-10,9.018665820295876e-08,1
LSM5,9.950656965074245e-10,9.258306129875617e-08,4
CSNK2A1,1.019319961770293e-09,9.476446088975597e-08,7
SNTB1,1.0201784972352357e-09,9.476906394383288e-08,0
ENSGALG00000051456,1.058075405069303e-09,9.82115977860472e-08,3
TRABD2B,1.09143494242403e-09,1.0122785054867205e-07,6
MGMT,1.1061052074268218e-09,1.0250731902098385e-07,2
ZYX,1.1117859965992238e-09,1.029523314895285e-07,6
S100A4,1.1216580997341907e-09,1.0378445361307279e-07,8
ENSGALG00000040001,1.1241503283798693e-09,1.0393295827488603e-07,1
PSMD9,1.1326066751138342e-09,1.0463220446190489e-07,2
IL20RA,1.1682741440921518e-09,1.078421791860545e-07,3
TMED11,1.2104358626530143e-09,1.1164610427153314e-07,0
HPRT1,1.2192554743606365e-09,1.1237111127925164e-07,0
TMEM50A,1.2232832524716741e-09,1.1265369235970799e-07,1
BTG1,1.2310787944613821e-09,1.1328253502364481e-07,3
PSMA1,1.2424092865614966e-09,1.1423541744380291e-07,4
RIBC2,1.262157711678924e-09,1.1596019913672649e-07,6
DDR2,1.2717595865296971e-09,1.1675079802249062e-07,6
DPYSL3,1.347172706722688e-09,1.2357706900888705e-07,1
ANXA1,1.3614860350230629e-09,1.2479231731645139e-07,1
RAB11B,1.3639018803246472e-09,1.2491600769320044e-07,5
ENSGALG00000034354,1.3934471354559719e-09,1.2752227137193907e-07,4
SLC41A3,1.4569253581342423e-09,1.332274405679063e-07,7
ENSGALG00000028551,1.4695797911912223e-09,1.342797914617057e-07,1
GFPT2,1.5232020089683829e-09,1.390709302212002e-07,8
ENSGALG00000047636,1.5568277778044148e-09,1.419197888618679e-07,1
LNPK,1.5564083355457115e-09,1.419197888618679e-07,3
MARCKSL1,1.588344344938264e-09,1.4468023471807366e-07,5
CHMP6,1.61790048025523e-09,1.472579563867332e-07,0
ANAPC13,1.6213466125236664e-09,1.4745704198405705e-07,0
BCAP31,1.6699794880281615e-09,1.517622412319643e-07,2
ANAPC16,1.6795101975830562e-09,1.5251004419922584e-07,2
NUSAP1,1.727923359950978e-09,1.5678472399333048e-07,4
ACBD3,1.7624083303857674e-09,1.5978997742425577e-07,5
UBE2F,1.7810952712693506e-09,1.613593507820435e-07,6
CD36,1.8410544200264667e-09,1.666624883894093e-07,3
ABCE1,1.863877052699081e-09,1.685982277739854e-07,4
FTL,1.873740718139061e-09,1.6935967246524026e-07,5
MANF,1.8791652678373794e-09,1.6971901903968866e-07,4
OSTF1,1.898780577214154e-09,1.7135847964717868e-07,1
RASL12,1.9003130180550443e-09,1.7136475506005526e-07,6
ENSGALG00000038820,1.9066084266938788e-09,1.7180020114424466e-07,4
EIF2S1,1.9394359451752052e-09,1.7462388900207987e-07,4
SRI,1.9624853964117506e-09,1.7647937965666457e-07,1
ENSGALG00000047875,1.963056828202525e-09,1.7647937965666457e-07,8
DSP,2.0070778372627274e-09,1.8029850932984888e-07,7
EXOSC8,2.0360388930384943e-09,1.827599666850671e-07,4
EIF1AY,2.1488965051830178e-09,1.927426539910543e-07,4
RSL24D1,2.2190209669759042e-09,1.9888010030438723e-07,4
DBX2,2.2309366576322986e-09,1.9979518045961748e-07,2
C12orf75,2.2340264083098305e-09,1.9991904482754098e-07,6
DNAJC3,2.2436114077706293e-09,2.0062352463519867e-07,1
FST,2.256862030591833e-09,2.0165445940086566e-07,8
VPS29,2.268114362991014e-09,2.0250540806349676e-07,1
MRPL58,2.300669321719795e-09,2.052555870621357e-07,0
FBLN2,2.3188138076335463e-09,2.0671691957661755e-07,1
WSB2,2.3464525877869846e-09,2.0902178038849465e-07,2
SLC6A7,2.3582342745243068e-09,2.099116633165397e-07,6
EDF1,2.3881414623616593e-09,2.1241236087074912e-07,4
LSM8,2.397305687296125e-09,2.1306568839031283e-07,4
KCNAB1,2.4281973098894127e-09,2.1564763033025066e-07,1
TMCO1,2.455677661217237e-09,2.1792293555126293e-07,7
POLR2D,2.4752904170810552e-09,2.1935596954932195e-07,4
TWSG1,2.4755710814616805e-09,2.1935596954932195e-07,8
PHPT1,2.4950574939452963e-09,2.2091551900191524e-07,4
RAMP2,2.5108309875676582e-09,2.221442144460716e-07,8
PDGFA,2.5704562922612695e-09,2.2724788892179707e-07,1
NDUFS2,2.725044856433101e-09,2.407330086136591e-07,3
MYOM1,2.7308806327397406e-09,2.4106674658520816e-07,3
PTP4A2,2.7756467124717688e-09,2.4483394188955247e-07,0
PID1,2.8324098622078964e-09,2.4965290795081616e-07,5
HDGFL3,3.0861551092442596e-09,2.71813874374996e-07,5
ABHD14B,3.119900560122346e-09,2.7457956250660507e-07,6
FAM162A,3.140803728207686e-09,2.762117090499661e-07,3
UBE2N,3.1453324389474346e-09,2.764024681078868e-07,4
APBA2,3.1858058413547496e-09,2.7974928601061756e-07,3
COPS9,3.237995427340934e-09,2.841191309041667e-07,4
TALDO1,3.317463859175973e-09,2.908742351274905e-07,8
ADSS,3.3394071952130844e-09,2.925792238178796e-07,1
ENSGALG00000049136,3.5564524658582286e-09,3.1136257277086734e-07,0
ILF2,3.5680799426174303e-09,3.1214724862742035e-07,2
TNFRSF11B,3.587767749557713e-09,3.1363537102237706e-07,1
CFAP20,3.606955512047705e-09,3.150775937222269e-07,6
PHF5A,3.7167925404091307e-09,3.2443023200239096e-07,4
C5H14orf166,3.7197982472036983e-09,3.2445082656604676e-07,0
DPT,3.7399205954358195e-09,3.2596323923904073e-07,1
MTPN,3.818359850527031e-09,3.3255239707478577e-07,4
CCT7,3.87164567072773e-09,3.369427037495095e-07,4
TLN1,3.904363721218829e-09,3.395378428077342e-07,0
XPNPEP1,3.9289725917157625e-09,3.414244505141428e-07,2
GSN,3.949284010928977e-09,3.429350930628413e-07,5
H2AFY2,3.966279082945334e-09,3.4415573675426873e-07,0
HNRNPU,3.984338192708492e-09,3.454668320949959e-07,4
SMARCE1,4.028162359226428e-09,3.4900832580096255e-07,4
MCTS1,4.036883716196371e-09,3.4950545227365965e-07,4
NDUFAF2,4.097944317216218e-09,3.5452992654793845e-07,8
ENSGALG00000054023,4.110359941300601e-09,3.5534161456121124e-07,2
SPPL2A,4.160459532442928e-09,3.594074909944552e-07,2
GTPBP4,4.165965350466649e-09,3.596179143301797e-07,2
C1QTNF5,4.181014423565443e-09,3.6065122191152357e-07,5
TSPO,4.207730275318511e-09,3.6268863600988085e-07,8
NARS,4.315432011736675e-09,3.716985634091726e-07,8
INPP5A,4.344001269807052e-09,3.738843874946744e-07,2
G3BP1,4.405009468300136e-09,3.7857898500644223e-07,0
GJA5,4.402149533788702e-09,3.7857898500644223e-07,3
PCNP,4.47471226738827e-09,3.8428749849472456e-07,6
MRPL48,4.651541374300905e-09,3.9888867018889146e-07,4
CEP170P1,4.649070017848089e-09,3.9888867018889146e-07,3
TMEM60,4.702806366552181e-09,4.029898381228161e-07,2
ENSGALG00000019568,4.773211270681088e-09,4.0872393621108787e-07,4
PCCB,4.796427477415932e-09,4.104119014060457e-07,3
CISD2,4.8940218544402114e-09,4.1845701171335846e-07,8
CLTC,4.938837894208348e-09,4.2198093397565704e-07,1
MRPL14,4.949955223487734e-09,4.2262255489015853e-07,0
GLRX2,4.998699454361599e-09,4.26473451098751e-07,6
CNDP2,5.029877181428333e-09,4.288211133670594e-07,5
MRPS12,5.048394369211451e-09,4.3008677425731316e-07,6
SSRP1,5.20561127537178e-09,4.431582233953348e-07,4
HIBADH,5.226086008391917e-09,4.4457816066297266e-07,3
FILIP1,5.3705830893591155e-09,4.5653884375521274e-07,8
NKX2-5,5.38749600487165e-09,4.576444575430278e-07,3
KIF23,5.402776004359566e-09,4.586098603601932e-07,7
LTA4H,5.481840981147457e-09,4.649842758249715e-07,1
SPTSSA,5.4916835523499685e-09,4.6548208717893286e-07,1
AS3MT,5.648006506930869e-09,4.783860648669091e-07,5
OBSL1,5.7035050016196465e-09,4.827377353730111e-07,3
CCT2,5.737671671113276e-09,4.849287966202327e-07,0
SPCS1,5.737466057809115e-09,4.849287966202327e-07,4
ENSGALG00000048722,5.801774727309805e-09,4.899930419427984e-07,6
AQP9,5.893445509386197e-09,4.973765647101326e-07,3
BTBD1,5.9960922893509405e-09,5.056751070691469e-07,0
EPRS,6.083865855543991e-09,5.127082922202004e-07,5
SEC14L1,6.122383933160336e-09,5.155834197240746e-07,6
MCM2,6.260232110477659e-09,5.268132781609022e-07,0
PIP5K1B,6.266807517363304e-09,5.269880307833443e-07,3
TTYH2,6.278287223437928e-09,5.272535234038457e-07,8
GSS,6.278966790951301e-09,5.272535234038457e-07,7
