,elbo,Recon,SVGP_KL,GAT_KL,alignment,KMeans,OT
48,179.24806287291452,1752.057928955115,-1.517251048272783,4606.111677367089,3.0117753152810076,20.666804395199684,0.0
49,179.83634247933296,1750.2620240080332,-2.1998527720901846,4866.870164574193,2.7899628586937797,20.645892813216392,0.0
50,178.24418488108734,1751.2820252777979,-2.8550733379661555,4485.647964939834,2.6499522388347785,20.436393734237807,0.3587829595062999
51,179.24606086366936,1753.4311258276261,-2.8102966081803062,4942.6989501109365,3.4555309234956666,21.480274798309168,0.6340681528970881
52,179.12433781924878,1753.1460955976163,-1.308223509558411,4687.482045294378,3.485044810672375,21.31524423967167,0.5993064480116173
53,178.86350767537226,1750.487701400773,-0.773740920224691,4884.824343384666,3.4292886682477497,20.927430629435346,0.6584608951207958
54,179.0911131869484,1751.8228633800434,-1.0597593957618756,4578.719135248856,2.9474553548126554,20.944379370907974,0.6378677045423711
55,179.21113276765712,1749.950271879128,-1.614710450791131,4691.992112774065,2.9630206347218957,20.198842884375658,0.6233647911615758
56,179.0030891189607,1748.7796004322345,-1.068520156659429,4631.136438918473,3.0335262874263034,21.141434041211298,0.6034073049859989
57,180.70508809661422,1758.1309486679006,-2.053262315996858,4210.004797235326,2.921326087150446,21.12334720806832,0.6292417993809123
58,179.72865200124852,1748.8111849413133,-1.756278199792587,5044.72293959795,3.421010239888696,20.400582169892623,0.5558794123451749
59,180.0394610299052,1749.1868602346717,-2.0088854171760433,4558.098987961555,2.7084527868791057,20.117564754084597,0.5743664780870745
60,178.00210146772895,1748.5183886911095,-1.0268443449133202,4881.828017404923,2.8098836176276,20.187806170516076,0.36231081806315907
61,178.49488473001577,1748.0380361824316,-1.339687390745712,4795.268690887285,3.5193997934839896,21.02353825210378,0.623291699050503
62,179.01188187219057,1752.1198113978091,-0.8539827917037883,5267.727975507007,4.062527272215257,21.025326669782146,0.5935459823184245
63,178.4266873571841,1748.8039773335743,-0.6637466431453276,4925.834753989301,3.1044228697223715,20.020780762915148,0.5420617922203711
64,178.84493603120129,1748.7662501549398,-0.7270035712916069,5047.672838388478,3.7712827649307887,21.477735570095255,0.64784046984918
65,178.7373220800898,1748.9122447198906,-0.941235368420439,4636.266375014313,2.9207869939541666,20.00336973608475,0.6194376133851867
66,178.81251969206687,1748.7245462224503,-0.8230391021241759,4466.760164970277,3.1775094100195136,20.70133980851208,0.6116806701971507
67,178.30548387750056,1743.552679535369,-0.9863026851256337,4663.000082086453,2.5304587214692473,19.58551612366416,0.5819065516537448
68,178.2305629646933,1742.1602013780193,-0.9782022020211799,4845.823625799943,2.572552196527989,19.4827534745941,0.5418681355821894
69,178.2542006130967,1742.3156758020368,-0.8838710511167619,4801.047224703285,2.4761413996991437,19.237927915339878,0.5756374329137345
70,177.15708616477144,1741.5081243074371,-2.0064291488024995,4782.776064457608,2.465345324171917,19.47674959282609,0.33378663588215063
71,177.8643105400348,1743.5279615983866,-2.4629501654767183,4846.213478925723,2.7230418990234084,19.442635217539,0.5640303040996864
72,178.92017297565235,1751.3275978332244,-1.2142024227027377,4735.79802882749,3.247219664542278,21.12270751146963,0.6340001873053945
73,178.2219906146953,1748.0661337481156,-0.6342815729068889,4608.141232326276,2.5266683813766493,19.41841346458761,0.5697704601825901
74,177.83143925545193,1742.2763045907373,-0.6448934909528361,5056.854580651103,2.6747908199858728,19.62280564645902,0.6104062952874423
75,177.92761944753642,1742.1325184447346,-0.9742324005118463,4711.084482335184,2.6565037881356024,19.25095274938847,0.5653973008211259
76,177.9192359350266,1739.690468730595,-1.192352959211621,5015.198656850202,2.5015635588986282,19.288559009484047,0.5542451639168438
77,178.02450478321504,1738.747705774503,-1.4190898403616985,4898.954875931313,2.437293369489481,19.151303305443175,0.5076161624251299
78,178.304998975526,1741.2740761186099,-1.0650535327260968,4934.904801380333,2.6215297801075588,19.57166078894419,0.6127390004408924
79,178.34177094478247,1738.260569500861,-1.302549318961269,4844.359071489102,2.4140268951642785,19.889987540660634,0.6285822568997952
80,176.84784007571994,1738.6649003462608,-0.924988456560186,4920.201553771058,2.3520774615059183,19.21405368901624,0.33271677066453864
81,177.35731975934635,1739.9446994605587,-0.8245560873885325,4849.796187617445,2.54111166043474,18.952088058973693,0.6460946138490395
82,177.94044278019925,1745.4986365801922,-0.5443911435845394,4871.591742635918,3.014113935372621,19.491117168047307,0.5440186088575136
83,177.5504808270581,1740.829402235089,-0.571238323962416,5218.041949322598,2.832176891811702,19.98155526984798,0.4929916952622213
84,177.90528845864907,1742.7815906108647,-0.7783788365836927,5019.703227705461,3.2663984191538797,19.548041921883282,0.5323635060548282
85,177.64528216618885,1740.0231935098227,-0.6100684314317277,5270.5540848729,2.8405326583181374,19.742751709782866,0.5525447541933151
86,178.2469387569556,1741.7701041791072,-1.3291319172750946,4877.055287816531,2.645336742084286,19.436976357784356,0.5765123499112937
87,178.28818897906743,1742.036139708331,-1.113461715106905,5023.781017027386,2.7440949918542,19.9045930776258,0.537904899008759
88,178.43799490531455,1739.9181160110725,-1.1500008109446753,5008.000480193017,2.6892772878288698,20.840086332732618,0.6724462453760875
89,177.8712019450382,1737.2337441133395,-1.0559715154833158,4728.132632033556,2.545039983781037,19.58813558469385,0.5113223497183663
90,176.50096695070596,1735.1874816031716,-1.7458450166097692,5085.28900723256,2.4525114880885956,18.85693263205615,0.3427454776510423
91,177.18503821039678,1736.2788499374635,-2.198257098326576,5196.439613583971,2.4013315038046423,19.2943592879392,0.6481144662850062
92,177.6205690643371,1741.4881943571722,-0.7092149770354355,5041.790501737753,2.858765375268112,19.73577701406202,0.5662733441060057
93,177.84480135225343,1741.8173557070543,-0.5631020555410942,5081.45289553387,3.1787059810950398,20.163203048843364,0.6517989723384604
94,177.6997078106121,1739.2892928143858,-1.00698374778583,5193.794947442144,3.1632581450939985,19.42874739798737,0.5894049810068052
95,177.33585626828767,1738.097064240309,-0.3485579874987025,5252.705980445253,2.781478528303395,19.245641605309523,0.6238882391015981
96,177.37839851386184,1734.5803736830107,-1.1400023231323075,5042.528069271035,2.4665381204334045,19.087379272516838,0.5767152054592286
97,177.515164668332,1733.7810837699226,-1.2714273915689773,5150.423577960468,2.3452345770601575,19.109440517872343,0.586547249952126
98,178.77375687728414,1731.3985410043188,-3.048935670405444,5055.82467343947,2.5923955558451564,18.821520171152162,0.5477802004842388
99,177.22549239845887,1729.960673629798,-1.1404652499288888,5212.232677653481,2.3948168169538175,18.703678852196962,0.5719334758626213
