,combinedPval,adjustedPval,cluster
NDUFS5,1.35774946841138e-10,3.29632512322965e-08,4
ENSGALG00000008040,1.42809986058978e-10,3.45220847141162e-08,10
MEOX1,1.42807099479114e-10,3.45220847141162e-08,3
MSRB3,1.44993572703811e-10,3.4974718249548e-08,1
AIFM3,1.61386348729309e-10,3.88455527466845e-08,2
ALAS2,1.62638125189574e-10,3.89799166992239e-08,4
PFDN6,1.6232415411821e-10,3.89799166992239e-08,6
C1H21ORF33,1.72232894612989e-10,4.11916921136027e-08,4
WAS,1.80841785990538e-10,4.3158791004889e-08,1
NAP1L1,1.91324733833653e-10,4.55638600512127e-08,5
TIMP2,1.97024396797474e-10,4.68220318329737e-08,3
POSTN,1.99672611778112e-10,4.7351260780595e-08,3
RPL9,2.0307100445649e-10,4.80557873800605e-08,5
SMAD6,2.07279304831332e-10,4.89486119393531e-08,2
ACKR3,2.2050850034816e-10,5.19634941887313e-08,3
MRPS36,2.54220089423995e-10,5.97824020025402e-08,4
GRHPR,2.55939713866837e-10,6.0061138009236e-08,4
SPARC,2.91068280589002e-10,6.81624250426219e-08,3
CYTL1,3.03535863110937e-10,7.09343060731916e-08,7
COLEC11,3.147828664396e-10,7.34100360954861e-08,6
EEF1D,3.15645287685129e-10,7.3458755991457e-08,5
BNIP3,3.71436659207802e-10,8.62642385057293e-08,4
P4HB,3.83281295590621e-10,8.88315576248026e-08,3
RSPO3,3.94704935402501e-10,9.12909397367984e-08,3
MTX2,4.1943304385228e-10,9.68110813314718e-08,4
Meis2a.2,4.34874136701069e-10,1.00169417357661e-07,6
RPS4X,4.45545933480673e-10,1.02400665977964e-07,5
PSMB4,4.46382819596636e-10,1.02400665977964e-07,6
KLHDC3,4.47835324379753e-10,1.02524638074997e-07,1
ENSGALG00000026836,4.58435511774269e-10,1.04738063337918e-07,3
IDH2,4.62529015088364e-10,1.05458952343002e-07,1
CD164,4.77471839843702e-10,1.08645615383242e-07,4
FGF10,4.81521489348324e-10,1.09125284051074e-07,7
TMEM63C,4.8127468676995e-10,1.09125284051074e-07,2
ENG,4.96420127227282e-10,1.12275341029856e-07,3
ECH1,4.9767745480267e-10,1.12333687294064e-07,4
KAZALD1,5.14015940922263e-10,1.15789034394879e-07,3
MRPL18,5.1547610624425e-10,1.15885720445917e-07,4
RHOU,5.30362309625332e-10,1.18994343527331e-07,3
H3F3B,5.53588397345095e-10,1.23958026143589e-07,3
SOD1,5.61724000647246e-10,1.25529669467737e-07,6
COL3A1,5.82285553107909e-10,1.29866420041515e-07,3
CD36,6.33056496113227e-10,1.40910216319988e-07,1
ENSGALG00000047410,6.44762354617967e-10,1.43232161499145e-07,5
TNNI1,6.81611211916788e-10,1.511193776323e-07,1
PFDN4,6.95093871350139e-10,1.53805241917094e-07,6
MYL12A,7.03229030563080e-10,1.55299621991285e-07,9
NREP,7.51279483068856e-10,1.65585667340734e-07,3
ENSGALG00000011164,8.13159539703179e-10,1.78873601495109e-07,2
NDUFS4,8.34558644413619e-10,1.83222282484294e-07,4
EEF1B2,8.68263350106702e-10,1.9025036320516e-07,5
MND1,1.01360486670643e-09,2.21664914748816e-07,3
PKIA,1.04153086155634e-09,2.27329765564327e-07,4
HMGB2,1.04608499640335e-09,2.27881286012918e-07,6
DECR1,1.06748365702458e-09,2.32093021145287e-07,1
OCIAD1,1.15399734212929e-09,2.50418516767842e-07,4
ALDOC,1.18836729345873e-09,2.57379956272777e-07,1
RPL7,1.19686571764532e-09,2.58722067973445e-07,5
ENSGALG00000047141,1.24817323143844e-09,2.69295149570469e-07,2
CNN3,1.51814560922503e-09,3.26914598737964e-07,3
NDUFS1,1.57134794065428e-09,3.37724106926442e-07,4
CXCR4,1.70274250255176e-09,3.65265857906428e-07,6
EEF2,1.90923654663777e-09,4.08782057945357e-07,5
PSMB7,2.00084759871544e-09,4.27582238229993e-07,6
ID1,2.0278021484188e-09,4.32520158735732e-07,3
RPS6,2.07685990627482e-09,4.42144950877997e-07,5
RPL5,2.08637596088579e-09,4.43331191624186e-07,5
ENSGALG00000053982,2.11699602292725e-09,4.48988856779366e-07,2
BMP5,2.15748963139362e-09,4.56715326785045e-07,2
TMEM258,2.2413378930608e-09,4.73573171769232e-07,6
RPS3,2.27066221381023e-09,4.78868989443538e-07,5
UBE2G2,2.29945074092797e-09,4.84032188546104e-07,9
THY1,2.34457220305018e-09,4.91688682654968e-07,3
S100A4,2.34140551391704e-09,4.91688682654968e-07,3
SVBP,2.41771591635853e-09,5.06083728201531e-07,6
KDELR3,2.63630672847626e-09,5.50814104400945e-07,3
RRBP1,2.66948840810244e-09,5.56712104517979e-07,3
SELENOU,2.76021605571941e-09,5.74567038569299e-07,4
DGUOK,2.88336177156623e-09,5.99091642531784e-07,4
PRNP,2.98443803004034e-09,6.18948719803708e-07,6
NIPSNAP2,3.24548565799887e-09,6.71848349794981e-07,1
ENSGALG00000016635,3.2783991077423e-09,6.77414226702747e-07,3
UCH-L1,3.59365748270335e-09,7.41193443979058e-07,2
TIMM17A,3.66008556795805e-09,7.5351167568927e-07,4
FKBP11,3.97560606657521e-09,8.16972444184621e-07,3
IFITM3,4.17185763712524e-09,8.55737002444285e-07,3
ACSL1,4.55623916373327e-09,9.32879518934962e-07,4
PDLIM3,4.65552452144635e-09,9.51474862816711e-07,3
TNNC2,4.85739093392112e-09,9.90929708887734e-07,6
MRPS25,4.94794982763835e-09,1.00757550191247e-06,4
PPIL6,5.00291452709689e-09,1.01692597837751e-06,4
ENSGALG00000000604,5.1716362303722e-09,1.04861740147648e-06,4
CNN2,5.17748266481988e-09,1.04861740147648e-06,3
HADHA,5.50372980523406e-09,1.11268876623231e-06,1
CBLN1,6.03317606984177e-09,1.21753707491286e-06,2
ENSGALG00000001136,6.26109186718793e-09,1.26126768049598e-06,6
COX14,6.38742014835714e-09,1.28441410464909e-06,6
TSPAN6,6.91485668724567e-09,1.38799066961511e-06,3
NPY,7.30915661328879e-09,1.46452165065186e-06,7
CHODL,7.42599248759745e-09,1.48528426450678e-06,3
RGS5,7.63566965211737e-09,1.52450946879058e-06,7
PFDN5,7.84606224435436e-09,1.56373816298675e-06,6
SNRPE,7.8826416505251e-09,1.56824794090225e-06,6
ENSGALG00000053991,8.20191004002879e-09,1.62888326133407e-06,9
RPL4,8.23230572599698e-09,1.63203632859246e-06,5
OSTN,8.55835247115522e-09,1.69368726899672e-06,3
GRIFIN,8.58124860059206e-09,1.69523381784589e-06,2
ENSGALG00000040415,9.08249186970522e-09,1.791107086492e-06,6
SDHD,9.44806122227249e-09,1.85993591486336e-06,4
HNMT,1.0054752919153e-08,1.97590820291033e-06,2
COL12A1,1.16927746374174e-08,2.29379365682458e-06,3
C1H2ORF40,1.31355417654078e-08,2.57233476540083e-06,3
DSTN,1.32107726980024e-08,2.58256800082931e-06,3
ARPC4,1.35178220839194e-08,2.63800511192227e-06,9
GNB2L1,1.40681131188813e-08,2.74063644481237e-06,5
MAGOHB,1.42795468782708e-08,2.77701341798992e-06,9
DPYSL3,1.44233545107397e-08,2.80013586687788e-06,3
SCNN1B,1.7242283822938e-08,3.34162865323659e-06,2
FABP6,1.74134989761043e-08,3.36900226062994e-06,4
CDH5,1.75129586388323e-08,3.38242306717346e-06,4
POLR2F,1.76344637781156e-08,3.40004835578516e-06,6
SMYD2,1.81240342733702e-08,3.48845735072068e-06,2
MRAS,1.82082524613492e-08,3.49270608156627e-06,3
SAR1B,1.82016219874015e-08,3.49270608156627e-06,6
RASGEF1B,1.90950768530485e-08,3.65657680012629e-06,4
UBB,2.10585364701643e-08,4.02570780131176e-06,9
CG-1B,2.16762898741507e-08,4.13676685828131e-06,3
SRPX,2.38160133836374e-08,4.53741439089978e-06,3
CALM1,2.96571295299586e-08,5.64070026957757e-06,3
DUSP28,3.08232115386886e-08,5.8525828479254e-06,4
BSG,3.09468484172015e-08,5.86614946648541e-06,4
ZC3H13,3.18153408063182e-08,6.02062426838632e-06,2
HDGF,3.18926196563041e-08,6.02510497439624e-06,9
DCX,3.35346740376607e-08,6.32468964860496e-06,7
ACBD7,3.45789104017058e-08,6.51071017734496e-06,3
UBXN2A,3.68524928351377e-08,6.92718963024841e-06,4
APCDD1,3.7706403555049e-08,7.07586728951248e-06,3
TIMM44,3.79502940184295e-08,7.10976562926632e-06,4
SNCAIP,3.84187627266996e-08,7.18555457759104e-06,6
ZNF706,4.49466025509437e-08,8.39250808744955e-06,6
CERCAM,4.65723060116829e-08,8.68164094500588e-06,3
C1H12ORF57,4.6683994003871e-08,8.68805288925686e-06,6
ANXA1,4.68625874772144e-08,8.70687439791642e-06,3
EMILIN2,4.73745360718425e-08,8.78746758376266e-06,2
FTH1,4.79630211103199e-08,8.88196852365172e-06,5
RAB33A,5.0499451842434e-08,9.33629304564555e-06,4
ENSGALG00000046481,5.07225222934338e-08,9.36213585938098e-06,7
ACTB,5.10104896100927e-08,9.39985267854069e-06,3
NET1,5.15555804714296e-08,9.4696550353208e-06,3
C5H11orf58,5.15577778248399e-08,9.4696550353208e-06,6
FAM210B,5.23795340434674e-08,9.60489333522222e-06,4
LEPROT,5.4934197635248e-08,1.00569387364178e-05,3
MGP,5.57211962126658e-08,1.01844294838319e-05,3
LHFPL6,5.58236992187489e-08,1.01866008697607e-05,3
YBX3,5.66732515361323e-08,1.03216451227831e-05,6
PGAM1,5.67474052193262e-08,1.03216451227831e-05,4
ND4L,6.33355987655904e-08,1.15013447552419e-05,2
ENY2,6.47097893047288e-08,1.17319360318816e-05,9
ENSGALG00000046740,6.98644390118019e-08,1.26460811995651e-05,6
C15H12ORF65,7.00121013386124e-08,1.26524350947239e-05,4
PSMB1,7.20543034127274e-08,1.30005961439616e-05,6
MDFIC,7.41818777516556e-08,1.33630201332724e-05,3
DAD1,7.48276223205835e-08,1.34577767106311e-05,3
SMOC1,7.74448465357125e-08,1.39062355174921e-05,2
MXRA8,7.76010411485117e-08,1.39120585682064e-05,3
ENSGALG00000051351,7.78165446524426e-08,1.39284788453971e-05,2
ENSGALG00000042782,7.90281122764469e-08,1.4122850206611e-05,3
CCT8,8.17673857511636e-08,1.45891823789615e-05,6
ARPC5,8.48659487129311e-08,1.51180403929857e-05,3
PCBD2,8.66484071160301e-08,1.54111445920298e-05,9
SCX,8.69533984815263e-08,1.54409579641384e-05,3
POP5,9.03548389441511e-08,1.60196693652341e-05,4
PLCB1,9.10670312492812e-08,1.61205124651852e-05,2
TNMD,9.20016230976373e-08,1.62603452915862e-05,3
PDIA6,9.47145761820423e-08,1.67135528124386e-05,3
HNRNPA1,9.53521083202347e-08,1.67996800814819e-05,3
FKBP9,9.65667845687079e-08,1.69870632028204e-05,3
CSRP2,1.03079790036986e-07,1.81044335565882e-05,3
NDUFA9,1.0387185334082e-07,1.82150866345337e-05,4
MAML2,1.05392570004526e-07,1.84529734524755e-05,2
CDO1,1.09917164037299e-07,1.92152452476838e-05,4
P3H4,1.10679864606666e-07,1.93185329019209e-05,3
UGDH,1.12076339986444e-07,1.95319505206892e-05,3
HSP90B1,1.21127401109256e-07,2.10766348377424e-05,3
ATOX1,1.221403520546e-07,2.1220043842901e-05,5
TWIST1,1.23584877553817e-07,2.14378740874625e-05,3
ENSGALG00000053675,1.24125902445371e-07,2.14985471775053e-05,7
C12orf66,1.28820859313095e-07,2.22773857606483e-05,9
ZNF593,1.31103810918631e-07,2.2637356871265e-05,5
KRT7,1.34962985676168e-07,2.32679687351039e-05,7
ACOT13,1.39956878086878e-07,2.40919778512823e-05,4
BNAS2,1.43842656230575e-07,2.47230095141663e-05,3
YWHAH,1.48491746676527e-07,2.54831086488026e-05,9
LLPH,1.65989754274953e-07,2.84425698110884e-05,6
SAMM50,1.67169848630522e-07,2.86011812198816e-05,4
SLIT3,1.69157999385661e-07,2.88973512327353e-05,2
PDHB,1.82199131559813e-07,3.10779438780329e-05,4
SLN,1.83285759902674e-07,3.12159228704685e-05,6
GTF2A2,1.84244475343043e-07,3.13317321223759e-05,4
ANXA2,1.85564760779577e-07,3.15085854769477e-05,3
USP36,1.90035548852663e-07,3.22190485435824e-05,3
ECI1,1.91137984772993e-07,3.23571538216761e-05,4
COMMD7,1.92964558332065e-07,3.26172464085087e-05,9
CTNNBIP1,1.93629719702493e-07,3.26805365122537e-05,4
CYP1B1,2.10969482439261e-07,3.55537319320453e-05,3
ENSGALG00000042589,2.11415140727311e-07,3.55755001241839e-05,9
ACADL,2.12156704537669e-07,3.56469217767158e-05,1
MMP2,2.12676311561744e-07,3.56808923445122e-05,3
SERPINH1,2.22533543814407e-07,3.72790085810674e-05,3
NFIX,2.3617374045326e-07,3.95051508878775e-05,3
ENSGALG00000051598,2.38421076881323e-07,3.98218077240784e-05,9
YBX1,2.42311887554969e-07,4.0411615686519e-05,5
RPSAP58,2.4284544175579e-07,4.04405984120141e-05,5
SORBS2,2.51268069906274e-07,4.17813047371142e-05,4
CDK1,2.55718578534569e-07,4.24585348001766e-05,6
MRPL35,2.61217939501179e-07,4.33076577108051e-05,6
ARPC3,2.78130208086758e-07,4.60436534492526e-05,9
DYL1,2.81703218751872e-07,4.64981942477219e-05,9
TUBB4B,2.81526764900342e-07,4.64981942477219e-05,6
EIF3A,2.86206478739004e-07,4.71722374417356e-05,2
SMARCA2,2.8854955691493e-07,4.74887893569846e-05,2
CTGF,2.89030602673712e-07,4.7498414907173e-05,3
C26H6ORF125,2.97550832639715e-07,4.88272189025833e-05,6
ENSGALG00000051148,3.03344958263452e-07,4.97054552145946e-05,4
MFGE8,3.17001741301226e-07,5.18676176635632e-05,2
APOBEC2,3.19553126071348e-07,5.2209077825146e-05,2
RPL7A,3.20431320810499e-07,5.22765752287612e-05,5
TUBB6,3.25519052490897e-07,5.29529007195748e-05,2
ARF4,3.2534160165909e-07,5.29529007195748e-05,3
MRPL32,3.29830473377868e-07,5.35767140025047e-05,4
GOLIM4,3.34679474800481e-07,5.42859239881736e-05,2
DAP,3.36956008317735e-07,5.45764300688682e-05,3
DRAXIN,3.66947018770603e-07,5.93485276403206e-05,4
HBBR,3.73998126024233e-07,6.04020358233501e-05,7
LMNB2,3.8393979995277e-07,6.19186881098878e-05,2
RASD2,3.84681848486501e-07,6.194947949042e-05,2
ENSGALG00000037717,3.86363024240666e-07,6.21312042222472e-05,9
GAS6,4.04829888278613e-07,6.50078673356695e-05,6
NR2F2,4.31385378418803e-07,6.9074809963796e-05,2
CCLI5,4.31319704397026e-07,6.9074809963796e-05,6
SNTB1,4.43013705497819e-07,7.08358691835863e-05,7
FGFR3,4.69374448308635e-07,7.49442253292313e-05,3
TST,4.71006911473282e-07,7.50982043795295e-05,4
LYPD6B,4.77862601933055e-07,7.60833685475146e-05,2
EIF4G2,4.96129441529547e-07,7.8880013483188e-05,9
IFT20,5.11262208902075e-07,8.11711734603076e-05,3
PFN1,5.41644458618151e-07,8.58735583706466e-05,9
MAP1LC3C,5.47778799209198e-07,8.67237923723135e-05,3
ENO2,5.49318412423894e-07,8.68452251801433e-05,4
CCT5,5.83980215518309e-07,9.21954589264915e-05,6
SERBP1,5.91010618444798e-07,9.31745156773231e-05,2
NDUFA10,6.05866427805246e-07,9.53827998276791e-05,4
ENSGALG00000006584,6.37897990873881e-07,0.000100285139409981,3
DUPD1,6.74801766575861e-07,0.000105650133806639,2
HSBP1,6.74843556591753e-07,0.000105650133806639,9
ENSGALG00000034737,6.73093802694424e-07,0.000105650133806639,3
MRPL19,6.83521574895707e-07,0.000106711474525413,6
BHLHE40,6.8344853154656e-07,0.000106711474525413,6
IMMT,6.99997046327283e-07,0.000109132054905848,4
SRSF3,7.15440738430217e-07,0.000111385294767681,9
MKKS,7.24507408733643e-07,0.000112640851196156,4
GHITM,7.31490636729504e-07,0.000113569469017517,1
NFU1,7.48499496161514e-07,0.000116049933477097,4
ITSN1,7.61900332935106e-07,0.00011796493499607,7
RCAN1,7.6643086177608e-07,0.000118503168715106,6
COL9A3,7.95188619506781e-07,0.000122780717427573,3
DNAJC19,8.02943072919504e-07,0.000123807974189166,9
RPL3,8.54539075501037e-07,0.000131583203803127,5
MRPL33,8.95216654805964e-07,0.000137578595328052,6
RAN,8.95922744437172e-07,0.000137578595328052,6
RNF122,9.17915406128955e-07,0.000140763505737363,6
MRPS24,9.42248209345742e-07,0.000144298112708137,6
OSR1,9.70508917452761e-07,0.000148423811911815,7
SYNE2,1.00373193212544e-06,0.000153296174252979,2
NCL,1.05677770223522e-06,0.00016117866095384,2
RPS27L,1.05978196995871e-06,0.000161417848665811,3
ENSGALG00000005204,1.07095479218167e-06,0.000162898876934246,7
ALG12,1.11070655850476e-06,0.000168717062989336,3
ANKRD1,1.11524932455698e-06,0.000169178492581401,6
PSMB3,1.12778107563827e-06,0.000170848939577015,6
ENSGALG00000027887,1.14250545801831e-06,0.000172846607428674,3
MRPL43,1.1823394648891e-06,0.000178462635394302,6
FLAD1,1.18280236627299e-06,0.000178462635394302,6
SPCS1,1.19413123567114e-06,0.000179930431398344,9
SCP2,1.20039663076277e-06,0.000180632359972209,3
ENSGALG00000047713,1.20740855424906e-06,0.000181444597075513,4
LFNG,1.26087693197441e-06,0.000189226637282171,6
INHA,1.2672626816812e-06,0.000189931401387161,2
PRRC2C,1.28187406378544e-06,0.000191865466350548,2
SUB1,1.29348611510594e-06,0.000193346057406698,6
KRT15,1.32681328968154e-06,0.000198064310642791,7
MRPL21,1.39689785250141e-06,0.000208249848386963,4
RPN2,1.42503597533317e-06,0.000212163302424581,3
CA10,1.42811946801658e-06,0.000212341134818361,2
SNRPD3,1.52469620839923e-06,0.000226401255491932,6
KPNB1,1.5295593586151e-06,0.000226823746777919,6
ENSGALG00000049529,1.60595734643998e-06,0.00023783930141964,3
RGS2,1.61350405358807e-06,0.0002386425376915,4
ARL1,1.61781088492408e-06,0.000238965104392548,3
ELOC,1.63383181828181e-06,0.000241014831157095,6
OGDH,1.65996016265879e-06,0.000244548226533417,4
AIFM1,1.66943536750175e-06,0.000245622213837087,4
HSPA8,1.68246382026283e-06,0.000247215495461031,6
RASL11AL,1.7011318809157e-06,0.000249632200021882,2
BZW2,1.70453712478036e-06,0.000249805784524247,4
SSR1,1.71107247282087e-06,0.000250437047226371,3
CDH11,1.79670592070913e-06,0.000262628618526476,3
LAMA4,1.94531353314709e-06,0.00028398164659153,3
GORASP2,1.97900968235132e-06,0.000288525984128251,9
MRPS9,2.01916248243617e-06,0.000293998664661213,4
SIX1,2.04950828008865e-06,0.000298031091519786,9
AIMP1,2.06254067813827e-06,0.000299538707851406,6
HMGN4,2.07322647782782e-06,0.000300702081447844,9
SAP18,2.10218084251146e-06,0.000304508726354547,9
ENSGALG00000052965,2.10905736142131e-06,0.000305111630644901,4
HTRA1,2.20553627094944e-06,0.000318658859476536,3
RPLP0,2.21535853217603e-06,0.000319667109870983,5
STOM,2.23196451254459e-06,0.000321650382781984,4
ENSGALG00000010303,2.23567798585123e-06,0.000321773005215407,2
ENSGALG00000053667,2.34215514227643e-06,0.000336666803814962,2
ACP1,2.43697519120012e-06,0.00034984907987943,6
BMPER,2.44533253757062e-06,0.000350601083576491,3
TXN,2.49017007658558e-06,0.000356574878908603,3
PDLIM1,2.52807686473844e-06,0.000361542301500168,3
PHLDA2,2.56220009764441e-06,0.00036549228660755,9
MAPK6,2.56059556358323e-06,0.00036549228660755,6
ENSGALG00000051456,2.61748465557599e-06,0.000372905278836953,4
F3,2.62608891365979e-06,0.000373191476728476,7
TMEM100,2.62613356083463e-06,0.000373191476728476,3
MRPL47,2.79082129917008e-06,0.000394599281566667,4
TMED3,2.78751128224286e-06,0.000394599281566667,3
COQ9,2.78653780538818e-06,0.000394599281566667,4
DYNLRB1,2.78944548193216e-06,0.000394599281566667,9
SERPIND1,2.83980795412475e-06,0.000401021164356435,7
PECAM1,2.90942273306616e-06,0.000410336260778208,9
ARPC1B,2.97771526835966e-06,0.000419441759504041,3
SUCLG1,2.98780510221697e-06,0.000420336278975523,4
HYPK,3.00786172691136e-06,0.000422628977127192,6
TVP23A,3.03645995369806e-06,0.00042611461675349,6
HDDC2,3.10700492744953e-06,0.000435470724397091,6
METRNL,3.15758855995441e-06,0.000442009277199356,3
TNNT2,3.42490665161677e-06,0.000478833007732754,2
JCAD,3.46092172731627e-06,0.000483267163347109,3
TPM3,3.58236202124829e-06,0.00049960390047621,3
LTO1,3.61664958148378e-06,0.000503760703977578,6
SKIV2L2,3.63629652966324e-06,0.000505870461151963,7
HSP90AA1,3.75961043574957e-06,0.000522379006264128,6
PDCD5,3.78641544973579e-06,0.000525453918058288,6
ENSGALG00000033462,3.86049865297444e-06,0.000535074114099422,4
ACTN2,3.90127627780679e-06,0.000540060069270285,4
ENSGALG00000036310,4.04533013531605e-06,0.000559312871911855,4
CYP17A1,4.10611674284134e-06,0.000567019869910673,2
ENSGALG00000014066,4.21738126898941e-06,0.000581669974292433,4
ENSGALG00000018702,4.22768004182394e-06,0.000582375830836746,4
ZCCHC13,4.74476513656619e-06,0.000652805873851444,4
PTS,4.76637454049911e-06,0.00065497730587068,2
RPN1,4.81691905540593e-06,0.000661114734743473,3
KDELR2,4.83846584153902e-06,0.000663262154113837,3
HES5,4.87625886491649e-06,0.000667628681498224,6
ITGA11,4.92414303066013e-06,0.000673364523782049,3
POLR2I,5.12934024043954e-06,0.000700572462738228,6
APOO,5.23265315177657e-06,0.000713815750797402,4
NFIB,5.26065438788414e-06,0.000716765696178835,2
ENSGALG00000054023,5.54202594149622e-06,0.000754188484643745,6
GCHFR,6.23931193910465e-06,0.000848052189153355,3
LAMTOR2,7.07772927543981e-06,0.0009608486848792,6
EIF3L,7.10017206162483e-06,0.0009627327212546,10
GSC,7.17307011255386e-06,0.000971445349415937,9
YWHAQ,7.38923751408826e-06,0.000999516557231215,6
MRPL17,7.79949997542495e-06,0.00105374329647582,6
CISD2,8.26916235241448e-06,0.00111585536897035,6
LSM6,8.90820551791016e-06,0.00119988085200513,6
REEP1,8.91319090023934e-06,0.00119988085200513,10
SFPQ,9.04684764102548e-06,0.00121641674238671,6
ENSGALG00000053885,9.19026930490396e-06,0.00123422451921694,3
PRELID1,9.27207359024962e-06,0.00124372464825448,9
ENSGALG00000033569,9.3610191826965e-06,0.00125415890007307,6
MANF,9.53086117139179e-06,0.00127539364179824,9
LPAR1,9.67778126859109e-06,0.00129351418748264,6
GPI,9.78441643995076e-06,0.00130621367825089,4
YPEL5,9.81632064944726e-06,0.00130736748497664,2
EIF1,9.81082380557829e-06,0.00130736748497664,9
NOTCH2,9.89633050751948e-06,0.00131646365053261,3
SOD3,9.97738738661713e-06,0.00132567742794226,7
VLDLR,1.02922571387776e-05,0.00136589906488331,7
ENSGALG00000020999,1.03408562366347e-05,0.00137073037972293,6
ENSGALG00000048310,1.03637551961411e-05,0.00137214764863063,2
SF3B5,1.07959198232255e-05,0.00142768407398822,9
ENSGALG00000015183,1.0859271261543e-05,0.00143437435459686,9
NDUFAF8,1.10431368363084e-05,0.00145694866174943,4
SNRPD1,1.11380855214449e-05,0.00146775276473398,6
LAMB1,1.13858301772352e-05,0.00149864310972337,3
ENSGALG00000054746,1.15858695395321e-05,0.00152318940169895,7
HOXD8,1.16313203800678e-05,0.00152737839713045,7
POMP,1.17014503944191e-05,0.00153479460532154,6
ENSGALG00000020322,1.19691907942698e-05,0.0015680824423871,10
DDX51,1.19950629542398e-05,0.00156964253117721,6
ENSGALG00000034288,1.22263434416681e-05,0.00159804693287961,9
SELENBP1,1.24084501013089e-05,0.00161996554337766,7
ENSGALG00000026971,1.2892170723644e-05,0.00168116435099707,2
ENSGALG00000007131,1.30366407308236e-05,0.00169803364669809,9
RCSD1,1.31568888164235e-05,0.00171171261855888,6
SLC35E3,1.33812121396737e-05,0.00173687655891288,6
SLC25A22,1.33671283911729e-05,0.00173687655891288,9
COTL1,1.35997992225523e-05,0.00176118169003612,3
SNAI1,1.35976818205208e-05,0.00176118169003612,9
CFL2,1.36510820805125e-05,0.00176403901581169,4
ATP1B3,1.36532501999742e-05,0.00176403901581169,6
ENSGALG00000049136,1.37200188643494e-05,0.00177063051092734,2
CDK6,1.41217726367104e-05,0.00181998396790651,3
GPC1,1.4134824349421e-05,0.00181998396790651,2
CLDN2,1.45667810280692e-05,0.00187345622246107,7
PSMA3,1.48506645061275e-05,0.0019077840960131,6
MGLL,1.49163928823137e-05,0.00191404038827421,2
PDK3,1.50143669089831e-05,0.0019244153895794,4
EIF4EBP2,1.5086309307355e-05,0.00193143404237571,10
MAB21L2,1.54510252990958e-05,0.00197587660295389,9
NDUFS2,1.55395140950532e-05,0.00198493437389784,4
THBS1,1.56246836247043e-05,0.00199128781971204,3
HEP21,1.56158399436945e-05,0.00199128781971204,6
PRRG1,1.61641861708972e-05,0.00205538398756943,2
EBNA1BP2,1.61593963126094e-05,0.00205538398756943,6
YWHAZ,1.62641557828191e-05,0.00206575895850818,9
HBZ,1.64148210000103e-05,0.00208254224225535,7
ENSGALG00000027514,1.65681429364906e-05,0.00209962436019076,7
chPKCI,1.65947170851499e-05,0.00210062377735077,6
PLAC9,1.68508291538139e-05,0.00213064406433277,3
COPB2,1.74033386906025e-05,0.00219803172065915,9
TBCA,1.79595196505566e-05,0.00226573129222888,6
PPIL1,1.83604362709033e-05,0.00231371324192253,6
PURH,1.84673150007697e-05,0.0023245756716308,2
LASP1,1.87929359152239e-05,0.0023629172025832,3
SLC25A34,1.91906664717134e-05,0.00241022958130783,4
GPX7,1.94602046754699e-05,0.00244135415056515,3
LAMP5,1.95431190221917e-05,0.00244629557868929,9
COQ7,1.9542410804485e-05,0.00244629557868929,4
NHP2,1.99102428710685e-05,0.00248947779001636,6
FGF12,2.05872820517872e-05,0.0025712712574458,3
MGAT3,2.09396465906675e-05,0.00261237757271787,6
GNG4,2.26242031409196e-05,0.00281940940518947,9
QPCT,2.3034924057086e-05,0.00286741415325389,3
ATP2B1,2.35661927867614e-05,0.0029303020287528,2
PSMA7,2.3667686091855e-05,0.00293967021023587,6
RBBP6,2.50325355362069e-05,0.00310576101197531,2
ENSGALG00000036263,2.54609884076107e-05,0.00315543589925165,3
CPZ,2.5755598796473e-05,0.00318843224736007,6
SUMO3,2.58082284145811e-05,0.00319143277369588,9
EDNRB2,2.62508915671589e-05,0.00324260505813408,9
MST1,2.63753722957727e-05,0.00325426762828342,10
TMEM141,2.64032090531163e-05,0.00325426762828342,4
CRTAP,2.64641994438541e-05,0.00325821225935733,3
CRHBP,2.65860438756205e-05,0.00326963227330243,7
FAM122A,2.68045587150656e-05,0.00329290315202227,2
MLF1,2.69868577371657e-05,0.00331167901469553,4
CD82,2.7346558401975e-05,0.00335215994214922,3
DST,2.76465955055816e-05,0.00338524704236799,2
MRPS33,2.77337208860473e-05,0.00339222006874477,6
EIF3H,2.79281155294298e-05,0.00340857922136834,5
ENSGALG00000051922,2.79136997768381e-05,0.00340857922136834,2
SGCB,2.81637986381256e-05,0.00343361580703117,4
ENSGALG00000052226,2.82526387005433e-05,0.00344071503114467,4
TMEM123,2.82964724280799e-05,0.00344232377623382,2
PNRC1,2.87372792868723e-05,0.00349216942852119,2
MRPL23,2.88175381426559e-05,0.00349814075347823,6
TPRG1L,2.89175723560131e-05,0.00350649712255648,5
ENSGALG00000026607,2.90150670825273e-05,0.00351452788005848,6
FTL,2.90534427052069e-05,0.00351538809663519,2
ENSGALG00000055019,2.96007493316708e-05,0.0035777595258893,6
LMCD1,2.96900376417497e-05,0.00358469704048064,9
TSPAN13,3.01123636030631e-05,0.00363178661372966,2
ELK3,3.01822879981151e-05,0.00363631841357883,9
BTBD3,3.13856177853733e-05,0.003777245351817,6
SYPL1,3.18333310123098e-05,0.00382702998005001,10
ATP1B1,3.22468737936621e-05,0.00387260461989033,4
BIN1,3.30287282930275e-05,0.00396226621648973,7
