norm-pixel_x,norm-pixel_y,timepoint
-1.0625761449547726,0.044152391735828286,0
-0.8735071784472072,0.08718456199852145,0
0.8278527353394929,-0.04376945254190451,0
0.7018936859282457,0.21442356903425447,0
0.5125639346392905,-0.2583111359379215,0
-0.6205459404991539,1.2044730690349217,0
-0.5592615168725638,-0.9880005266513588,0
-0.24475507051653062,-1.7192378371584183,0
1.395581204424969,0.8583582031810298,0
-0.5576968081842253,0.903557461154794,0
-1.3147550285586567,-0.29948580244826817,0
-0.4338240370240961,-1.9337795205544352,0
1.6472385184660734,0.514410425038209,0
0.9538117847507399,0.04229488798348182,0
-1.0625761449547726,-0.12766670535621996,0
-0.8106580461322784,-0.2140406298403307,0
-0.9994662278584542,0.1732489025239078,0
0.44997558710575153,0.21473315299297888,0
-0.5576968081842253,0.8174931206294076,0
-0.8111796156950579,-1.0737552832180208,0
-0.8111796156950579,-0.9876909426926344,0
-0.18190593820160192,-1.9340891045131596,0
-0.7480696985987395,-0.8589040158632794,0
1.5846501709325345,0.9013903734437231,0
-0.3060394941431208,0.301416661435814,0
1.647760088028853,1.030177300273078,0
1.710348435562392,0.6431973518675641,0
-1.1887959791474094,-0.21342146192288186,0
1.6474993032474632,0.7722938626556436,0
-0.8106580461322784,-0.12797628931494437,0
0.7647428182431745,-0.08649203884587325,0
0.07262000843478973,1.0747573903293934,0
-1.756002878670106,-0.5137179018855608,0
-1.5669339121625405,-0.5570596561069784,0
1.4584303367398976,0.6435069358262885,0
-0.5576968081842253,0.9896218016801802,0
0.07105529974645126,-0.9886196945688076,0
-0.05516453444618558,-0.9886196945688076,0
0.6385229840505375,-0.2583111359379215,0
1.2696221550137219,0.8586677871397542,0
-0.11697052763555528,0.6020226853572174,0
-1.125946846832481,-0.4285823132363477,0
-0.999727012639844,-0.2567632161442994,0
-1.440453293188514,0.21659065674532535,0
1.1439238903838644,1.374744246333348,0
-0.3076042028314593,-1.5040769858449523,0
1.33299285689143,1.5035311731627028,0
0.6385229840505375,-0.34437547646330785,0
-1.2511235418995588,0.43144192410006676,0
-0.24449428573514087,-1.6331734966330318,0
-0.4943261063065171,1.2902278256015836,0
1.1436631056024746,0.9447321276651406,0
-0.37097490470916744,-1.9768116908171283,0
-0.6228930035316617,-1.9768116908171283,0
-1.3147550285586567,-0.3852405590149301,0
-0.05516453444618558,-1.0743744511354696,0
0.8275919505581031,-0.21558854963395274,0
-0.5574360234028355,1.1614408987722284,0
0.007945382650132839,-1.1177162053568872,0
0.007945382650132839,-0.8595231837807281,0
-0.6221106491874924,-0.8589040158632794,0
-0.9368778803249153,-0.47161448349904084,0
1.2067730226987932,0.9877642979278337,0
0.009249306557081567,0.6020226853572174,0
0.13520835596832867,0.7738417824492656,0
-0.8119619700392272,-1.9334699365957106,0
-0.4945868910879068,1.1184087285095352,0
1.1439238903838644,1.2026155652825752,0
-0.05542531922757533,-1.4183222292782904,0
-0.24292957704680238,0.6023322693159417,0
-0.05359982575784711,0.9890026337627315,0
0.4502363718871413,0.47261659061041345,0
0.7018936859282457,-0.04345986858318009,0
1.7108700051251713,1.331092908153206,0
1.33299285689143,1.3314024921119303,0
0.00898852177569182,0.515958344831831,0
1.395581204424969,0.772603446614368,0
-1.2516451114623381,-0.0846345350935268,0
-0.36862784167665974,1.1184087285095352,0
-0.6857421358465904,-1.5898317424116142,0
-0.6836558575954723,1.0756861422055666,0
-1.377864945654975,-0.6000918263696715,0
1.2698829397951115,1.3744346623746233,0
1.4584303367398976,0.7295712763516747,0
-0.43173775877297815,0.9893122177214558,0
-0.9376602346690845,-1.7613412555449381,0
-0.7483304833801293,-1.2028517940061003,0
-0.49484767586929657,0.7744609503667144,0
-0.8114404004764477,-1.4177030613608417,0
-0.999727012639844,-0.4285823132363477,0
-0.8740287480099866,-0.8585944319045549,0
0.51308550420207,0.42958442034772026,0
-0.9363563107621358,0.044152391735828286,0
0.38712645479082286,0.3438296637810584,0
-0.30734341805006954,-1.2461935482275177,0
-1.0002485822026235,-1.1164778695219895,0
0.38712645479082286,0.5156487608731066,0
0.5128247194206802,0.0856366422048994,0
0.7021544707096355,0.3004879095596408,0
0.8278527353394929,-0.1295242091085664,0
-1.1254252772697013,0.2593132430492941,0
-1.062315360173383,0.21628107278660094,0
1.2067730226987932,1.2456477355452684,0
1.33299285689143,1.4174668326373165,0
-0.18164515342021217,-1.7622700074211113,0
-0.7483304833801293,-1.1167874534807138,0
-0.6852205662838109,-1.159819623743407,0
-0.4969339541204146,-1.9768116908171283,0
-0.053339040976457364,1.1608217308547797,0
-1.4407140779699037,-0.3852405590149301,0
1.7739799222214898,1.3738154944571745,0
0.765264387805954,0.5153391769143822,0
-0.9366170955435256,-0.21373104588160627,0
-1.1256860620510911,-0.0846345350935268,0
-1.5038239950662222,-0.1700797077014643,0
0.07079451496506152,-1.074684035094194,0
-0.6854813510652006,-1.4177030613608417,0
1.3961027739877485,1.5462537594666717,0
-0.3055179245803413,1.0753765582468422,0
-0.748591268161519,-1.3746708910981484,0
2.0261588058253737,1.545634591549223,0
-0.6208067252805437,0.6887061938000525,0
1.5846501709325345,0.8153260329183367,0
-0.6205459404991539,1.0326539719428733,0
-0.11644895807277579,1.203853901117473,0
1.458951906302677,1.2453381515865438,0
-0.6210675100619334,0.6026418532746661,0
-0.8737679632285968,-0.2567632161442994,0
-1.3150158133400462,-0.5573692400657028,0
-1.377864945654975,-0.4282727292776233,0
-0.8742895327913763,-1.2025422100473757,0
-1.5038239950662222,-0.34220838875223697,0
-0.05386061053923686,0.7311191961452969,0
0.8281135201208826,0.47230700665168907,0
-1.251905896243728,-0.5143370698030096,0
-0.6151071684784736,-0.1504925625924482,1
-0.39722877820481023,-0.48688050812435457,1
0.3626446159727596,0.1889313752276523,1
0.09277251892924472,-1.2018566919940654,1
-0.6146570065150982,-0.4030871209701974,1
-0.830959829916948,-1.1617815937899032,1
1.1787882555722466,-0.6936315829503729,1
-1.3227617749045042,0.816470981197373,1
1.6654133379809866,1.0347588267185288,1
-1.1033078177590272,-0.6149993826861456,1
-0.7791912041287842,0.6494914053466975,1
-0.8338858826788876,0.9439826573015253,1
-0.7798664470738471,1.2390811077139918,1
-1.5388395173246663,-0.11072106361710547,1
-0.3963284542780595,-1.076470210491649,1
1.1245437389855184,-0.8199288621392475,1
0.8512954272166885,0.31644305133180456,1
-1.1593529821992568,0.6063803148543412,1
-0.8325353967887617,-0.066699175438291,1
-1.211571769950796,-0.9522981259045104,1
-0.39655353525974724,-0.9079726384968764,1
1.3950910789740962,0.149463475481129,1
0.6869863105846903,1.3690215776486994,1
1.0689487365086643,0.23295326340646677,1
-0.5595121660016195,-0.9507801297604133,1
0.6878866345114409,0.6109343032866323,1
0.9050897818400414,0.7800390737390438,1
-1.212247012895859,-0.44680540992019246,1
-0.17980054989452218,-0.4862733096667158,1
-0.12758176214298303,0.9880045454803397,1
1.614094874156198,-1.197909902019413,1
1.230106719397035,1.4546365601757731,1
-0.6680011991750757,-1.1192777017551858,1
1.0714246273072285,-1.620520028536032,1
0.6887869584381917,0.10544158730231454,1
-0.45079805184647537,-1.0345735169145704,1
1.5062810839278047,-1.7037062172325503,1
-0.34523507143495874,1.1558949190174734,1
-1.7035987959200398,1.194755620306358,1
-0.8890307231923665,1.5757726524747178,1
-1.4834695958294997,-0.7425110587902979,1
-1.4841448387745628,-0.3211153291889567,1
1.2328076911772872,-0.48293371814970226,1
1.012678491086747,1.5384299473299303,1
-0.34568523339833407,1.5769870493899953,1
1.7750277760628812,0.44516912435123446,1
0.4736095399447803,-1.579837731874231,1
-0.9945937036038832,-0.6990963690691223,1
1.5056058409827417,-1.1982135012482324,1
0.6887869584381917,0.02134460091933793,1
-0.2907654738665429,1.1980952118233714,1
0.5814233301731736,-0.9899444302781172,1
-1.0474877343004854,-1.6678815082318599,1
1.069849060435415,-0.44103702457262367,1
0.2530301778908649,0.8626180639779234,1
-1.3776815344362954,1.3638603907587694,1
-0.8849792655219885,-1.45688004420237,1
0.5269537326047578,-0.8636471510892425,1
-0.9939184606588202,-1.2045890850534402,1
-0.9970695944024475,1.0699763372615805,1
1.1783380936088712,-0.35663643896082764,1
0.20103647112101342,-0.9486549351586774,1
-1.267842015372713,0.5216761300137258,1
-0.5622131377818714,0.9867901485650621,1
1.3935155121022826,1.2445458938327412,1
-1.214272741731048,0.985272152420965,1
-1.2120219319141712,-0.615302981914965,1
0.6358929277415895,-1.0318411238551957,1
-0.8885805612289912,1.2387775084851724,1
-0.7260720924504943,1.6182765445094351,1
0.4157637276510494,1.0736195280074134,1
-0.5068432162867049,0.27090316700889305,1
-0.7224707967434916,-1.0773810081781072,1
1.3937405930839704,1.0760483218379686,1
-0.6718275758637662,1.5763798509323566,1
1.012678491086747,1.622526933712907,1
0.7961505867032097,1.0323300328879736,1
-0.9398990250537796,-0.99358762102395,1
-1.2106714460240453,-1.5418878282718047,1
