,combinedPval,adjustedPval,cluster
MMGT1,7.41846141925362e-25,5.35483165679786e-23,2
BRT-1,7.54897012091801e-25,5.44523887573549e-23,4
PTGES3L,7.72330336691894e-25,5.56710977741363e-23,8
CSNK1D,7.8641982842908e-25,5.66472482528121e-23,1
ENSGALG00000015240,7.89860275435214e-25,5.68555044807834e-23,7
DYNC1LI1,8.15977000673153e-25,5.8694614554086e-23,9
TSSC4,8.30658522296883e-25,5.97091878655346e-23,10
TK1,8.33893845482494e-25,5.99001512292499e-23,2
ADAM10,8.38119124430658e-25,6.01619107902138e-23,7
SREK1IP1,8.91175547733239e-25,6.3926078202181e-23,4
INCENP,9.05617816135476e-25,6.49170678635559e-23,2
C11H19orf12,9.36502667291257e-25,6.70845178343001e-23,1
PALD1,9.42901278802683e-25,6.74961595798068e-23,3
COPS7A,9.92523879106821e-25,7.09992178187706e-23,7
MCMBP,1.01451718077982e-24,7.25223678644462e-23,10
NDUFAF2,1.02198667138074e-24,7.300590306665e-23,9
GRSF1,1.03238558011675e-24,7.36978908058509e-23,3
LEPROT,1.0662069823245e-24,7.60598108334567e-23,7
ATG12,1.08060641092806e-24,7.7033929981429e-23,7
ENSGALG00000038635,1.10253699478417e-24,7.854321742145e-23,4
PCID2,1.12718549529487e-24,8.02439162887603e-23,3
BUD23,1.13222862817522e-24,8.05475378371093e-23,3
PEF1,1.14722283743975e-24,8.15581826552065e-23,7
CPT2,1.15416542384473e-24,8.19954283571639e-23,7
ITPA,1.18861809165326e-24,8.43851338082498e-23,3
UTP15,1.20859843975489e-24,8.57448151591013e-23,2
HNRNPLL,1.25421403370814e-24,8.8920097702492e-23,9
ENSGALG00000035369,1.3123208281864e-24,9.29760168617056e-23,3
CA9,1.31748342495384e-24,9.32779340475475e-23,3
S100A11,1.34742330582359e-24,9.53324731674599e-23,4
HSD17B12,1.34950675827896e-24,9.54146624473687e-23,3
CDCA4,1.37930950269053e-24,9.73887718507e-23,2
ZMAT5,1.37856826314705e-24,9.73887718507e-23,3
PSMF1,1.39919366868742e-24,9.87253878494607e-23,1
TXNRD3,1.40077232136662e-24,9.87694481409734e-23,2
TMA16,1.49128805612885e-24,1.0508019617004e-22,3
ARGLU1,1.66669042179417e-24,1.17359631169228e-22,10
PODXL,1.67908538176515e-24,1.18071777613336e-22,4
CFDP1,1.67895692760297e-24,1.18071777613336e-22,4
ENSGALG00000004825,1.68757046381698e-24,1.18587878553128e-22,3
SERINC3,1.72352038453838e-24,1.21031961542482e-22,7
COPG1,1.72923312543365e-24,1.21350803742685e-22,4
MCM2,1.78328540897429e-24,1.25059195271329e-22,2
THRAP3,1.80439420121695e-24,1.26453850630693e-22,10
TMX3,1.81980266796746e-24,1.27447404229118e-22,10
TPRKB,1.83929715013695e-24,1.2872557932999e-22,2
TMEM59,1.87197510964929e-24,1.30924066383387e-22,1
EPRS,1.87378547031818e-24,1.30962193229027e-22,10
MFN1,1.87702754141328e-24,1.31100265884875e-22,1
SRPRB,1.8821948946587e-24,1.31372532249257e-22,4
NOA1,1.97983341894869e-24,1.38094340682994e-22,2
UBL3,1.98496579812522e-24,1.38359092728465e-22,10
RNF11,2.0333841366658e-24,1.41638641545054e-22,4
ENSGALG00000042503,2.03928134233249e-24,1.41953893368873e-22,4
HIPK3,2.05572785188054e-24,1.43002562518329e-22,1
GYG1,2.06556088219804e-24,1.43590078734647e-22,1
ZFAND3,2.16244370720959e-24,1.50224121653403e-22,1
FABP3,2.16706035758309e-24,1.50443869515836e-22,3
XPO5,2.18060891294953e-24,1.51282987005239e-22,8
BNAS2,2.27816919573951e-24,1.57945515140002e-22,4
PRRC1,2.30719652869041e-24,1.59850913782811e-22,4
ISCA1,2.32936119424448e-24,1.61278611038605e-22,8
NAXE,2.33700494905606e-24,1.61699683434567e-22,8
RD3L,2.34499482102822e-24,1.62144125466711e-22,3
TIMM22,2.36063438056338e-24,1.63116556903909e-22,10
KDELC1,2.42847549384676e-24,1.67692339452329e-22,10
GABPA,2.72299797986346e-24,1.87904504474424e-22,2
CUL3,2.8854444970997e-24,1.98981712272922e-22,10
ATG3,2.89184862122279e-24,1.99290572045525e-22,4
ENSGALG00000053559,2.89829006734831e-24,1.99601591146441e-22,2
ENSGALG00000049780,3.06399454362991e-24,2.10873148490419e-22,2
API5,3.08403877960434e-24,2.12111620312342e-22,9
IWS1,3.10936164922833e-24,2.1371125610772e-22,2
PMM2,3.17399949824555e-24,2.18009155481081e-22,2
EZR,3.21022753568908e-24,2.2035129396466e-22,8
CHCHD4,3.4348363437481e-24,2.3561229024952e-22,8
SMNDC1,3.47110591155644e-24,2.37942515742815e-22,2
ENSGALG00000049015,3.47355975588203e-24,2.37953140641392e-22,7
MMADHC,3.504495688359e-24,2.39913601321398e-22,10
DKC1,3.7013636709034e-24,2.53223473114315e-22,10
MT4L,3.79721654700344e-24,2.5960952386186e-22,3
GNL3,4.26866057639431e-24,2.91648751354935e-22,2
CTSZ,4.36644585989774e-24,2.981329720024e-22,3
ENSGALG00000031296,4.57784273053527e-24,3.12360722682113e-22,10
PRPF8,4.87637355553798e-24,3.32511237302305e-22,4
FTSJ3,5.03447315419229e-24,3.43065769132604e-22,2
CG-16,5.0388888240236e-24,3.43140768458847e-22,3
CRCP,5.32266666197131e-24,3.62227305998558e-22,3
RBM22,5.39702210262541e-24,3.67046151917708e-22,10
RBM24,5.59489504879754e-24,3.80253457876447e-22,3
ACAT2,5.68880744025036e-24,3.86382455137448e-22,2
FUNDC1,5.80097477674251e-24,3.93742472885938e-22,10
FARP1,5.8228151700274e-24,3.94471349200213e-22,4
COMMD5,5.82314612877665e-24,3.94471349200213e-22,9
ZFAND6,5.81641928571612e-24,3.94471349200213e-22,1
DOHH,5.90281320577489e-24,3.99606630713009e-22,9
LASP1,6.29744749168575e-24,4.26043805584565e-22,4
DEK,6.9318333507212e-24,4.68655862037008e-22,2
CDC20,7.09740153921202e-24,4.79536580616301e-22,2
SRPRA,8.00443881416288e-24,5.40467850804156e-22,4
FAM207A,8.19288961292485e-24,5.52766027923988e-22,1
CIB1,8.19725778521302e-24,5.52766027923988e-22,7
ERGIC3,8.50480286259047e-24,5.73131352547525e-22,2
RRAGB,8.65498911464896e-24,5.82872800465322e-22,1
BTBD1,9.05050296008797e-24,6.09112497697863e-22,3
MAP1LC3B2,9.12194383133351e-24,6.13521667311711e-22,7
BPGM,9.21290874014089e-24,6.19237401412286e-22,4
DAP,9.5768729701966e-24,6.43283214461269e-22,1
PYCR1,9.915274797227e-24,6.65581914157853e-22,4
RSL1D1,1.00600261116144e-23,6.748609718474e-22,2
SPTLC1,1.05034591936527e-23,7.0415162787368e-22,10
TBRG4,1.09448658166127e-23,7.33268601361096e-22,2
FLAD1,1.13519765238987e-23,7.60051684451638e-22,2
PNRC1,1.1542631057681e-23,7.72317066224059e-22,7
SHISA2,1.16360454080487e-23,7.78064466821264e-22,1
PRPF19,1.19193111209422e-23,7.96490993599121e-22,2
PUM3,1.21451181035578e-23,8.11056623538676e-22,2
AP3S1,1.21891080765816e-23,8.1346947533673e-22,4
RHOB,1.23724454344125e-23,8.25172908959036e-22,4
RAD21,1.24765052707569e-23,8.31577307895041e-22,2
ENSGALG00000038143,1.26318443890218e-23,8.41389104052849e-22,2
LTO1,1.26876966003891e-23,8.44565861364858e-22,2
PRPSAP2,1.2915612319117e-23,8.59184708551064e-22,2
POLDIP3,1.29731828125893e-23,8.62460187622448e-22,9
ALDH7A1,1.32577733384677e-23,8.80814119123327e-22,4
MOCS2,1.33694265699411e-23,8.87662342687308e-22,4
RRAS2,1.36099752674357e-23,9.03054307961167e-22,2
TFAM,1.38425937257627e-23,9.17900699396957e-22,2
FAHD1,1.39499903126038e-23,9.24429950270626e-22,3
SRP72,1.40018216626233e-23,9.27271036991204e-22,4
BRMS1L,1.43094906353369e-23,9.47040511405631e-22,10
FKBP9,1.44237547587874e-23,9.5399284804447e-22,4
COPS2,1.49513363564979e-23,9.88255830337007e-22,8
HNRNPDL,1.51512417866422e-23,1.0008301118573e-21,2
DNM1L,1.52712367696295e-23,1.00811315835072e-21,3
ELMO2,1.54096068465231e-23,1.01659915877687e-21,11
TMEM30A,1.57133904451907e-23,1.03598002239806e-21,10
LRPPRC,1.67084223619413e-23,1.10088103731469e-21,2
DNAJC7,1.74306473030091e-23,1.14773626627582e-21,3
TMEM65,1.79257932560969e-23,1.17958921120891e-21,3
RNASEH2B,1.81226563987727e-23,1.19178594528727e-21,3
GUK1,1.84066895341938e-23,1.20969604318626e-21,7
SSRP1,1.9003346288664e-23,1.24811614291079e-21,2
SMYD2,1.9406033132529e-23,1.27375589310435e-21,3
NUP205,1.95004060396443e-23,1.27913913596717e-21,1
MRPS22,2.01535043464412e-23,1.32114222863e-21,3
ENSGALG00000043676,2.01810506622097e-23,1.32211069014009e-21,8
NOL7,2.06621950008262e-23,1.3527754622915e-21,4
WEE1,2.10615705464743e-23,1.37805136316806e-21,1
CPLANE2,2.14503063916108e-23,1.402599617667e-21,1
UFSP2,2.14730366240753e-23,1.40319949163525e-21,1
RYK,2.15386952410111e-23,1.40660208186926e-21,1
METTL5,2.18021293841104e-23,1.42290812987682e-21,2
NEXN,2.22022955714291e-23,1.44811177298745e-21,3
RPF2,2.28740998605805e-23,1.49029412994551e-21,2
VMA21,2.28778262286961e-23,1.49029412994551e-21,7
COL4A1,2.31118528345412e-23,1.50459207596041e-21,10
EMC8,2.33809604809362e-23,1.52115440460894e-21,2
ACSL1,2.34180690194247e-23,1.52261165335277e-21,2
RIOK2,2.35538457056269e-23,1.53047831690015e-21,10
NDUFAF1,2.44322994374701e-23,1.58656239527927e-21,8
MAP1LC3A,2.53086422676513e-23,1.64243915892775e-21,3
FAM122A,2.53353847436522e-23,1.64314446408245e-21,10
KLHDC4,2.57825509090563e-23,1.67109869064718e-21,2
OAZ,2.68466290569395e-23,1.73897812229494e-21,3
LMAN2,2.82645168503079e-23,1.82967617698678e-21,4
OLFML3,2.92590181686621e-23,1.89287047460449e-21,4
UBE2T,2.95356504540716e-23,1.90957332267061e-21,3
CSTB,2.99667765318396e-23,1.93623759607608e-21,9
TP53BP2,3.03314152264143e-23,1.95857534488887e-21,2
POLR2D,3.0980645573717e-23,1.99925057911827e-21,2
ABRACL,3.13332297786151e-23,2.02074381371042e-21,7
YTHDF1,3.16195518248175e-23,2.03793956142841e-21,4
TRAPPC6B,3.25972718170331e-23,2.09964807570645e-21,2
ENSGALG00000033140,3.64026936200522e-23,2.34330385605383e-21,7
TKT,3.75890661131012e-23,2.41816885291838e-21,4
ENSGALG00000039755,3.76315183840095e-23,2.41939621552394e-21,10
SPG7,3.99368801800095e-23,2.56601816233345e-21,8
FAM174A,4.05807876639913e-23,2.60577291717091e-21,2
FBXO9,4.06552135809212e-23,2.60893350790699e-21,2
MCFD2,4.1014687103994e-23,2.6303709738193e-21,3
SDHC,4.15294716118602e-23,2.66173619299325e-21,3
CCNC,4.21478960047969e-23,2.69970104396159e-21,10
STAU2,4.23211181398187e-23,2.70912001337344e-21,7
SMIM12,4.5321664038977e-23,2.89940217896876e-21,8
FABP7,4.63858986876752e-23,2.96565247399053e-21,4
GTF2E2,4.78805166635832e-23,3.0593202732261e-21,4
CLPX,4.84080334559646e-23,3.09111780244479e-21,3
MOB4,4.97509616964314e-23,3.17491250496512e-21,8
EIF2B1,5.00239032478818e-23,3.19036363921475e-21,2
LYPLAL1,5.02549863690747e-23,3.20312779277641e-21,4
KLHL7,5.17347005908114e-23,3.29541190110328e-21,3
AZIN2,5.30861004291601e-23,3.37941411888224e-21,1
IARS,5.513647822657e-23,3.50778204529379e-21,2
GNAI2,5.74870408635993e-23,3.6550782964302e-21,4
PERP2,5.79622474683567e-23,3.68303006070258e-21,3
SRRM1,5.82176438873758e-23,3.69698894511812e-21,10
COA7,5.8633264379098e-23,3.72109916676927e-21,2
MARS,6.16452692484926e-23,3.90985571062536e-21,2
ACADSB,6.22471846485622e-23,3.94561458290254e-21,1
ENSGALG00000048698,6.48463243224241e-23,4.10784873445345e-21,2
CEBPG,6.60037562249232e-23,4.17861179419091e-21,2
RWDD3,6.74003304938399e-23,4.26441888394996e-21,8
YIPF3,6.78076294694027e-23,4.28756792718264e-21,10
ENSGALG00000021676,6.82496742591593e-23,4.31288438884611e-21,10
CYB5R3,6.86669913427285e-23,4.33660829965468e-21,7
TDG,6.92271178864653e-23,4.36665420139057e-21,2
ENSGALG00000006723,6.92013410277653e-23,4.36665420139057e-21,2
TNNC2,6.9603318660918e-23,4.38771009809273e-21,3
STX7,7.04818943957654e-23,4.44039020621925e-21,4
NECAP1,7.14055277891038e-23,4.49584315216154e-21,7
NKIRAS2,7.2017699810509e-23,4.53163033209049e-21,3
NOP56,7.25447644145672e-23,4.56202199607481e-21,10
KDM3A,7.57222831328971e-23,4.75895098745138e-21,1
CCZ1,7.60630761250807e-23,4.77746824230156e-21,4
ADK,7.7949356996704e-23,4.89297517705732e-21,1
RCHY1,8.15644301589354e-23,5.11679471239605e-21,2
DUSP28,8.19651707223907e-23,5.13881999922024e-21,3
METTL9,8.3352563349987e-23,5.22263949166846e-21,4
NAE1,8.62343526079096e-23,5.39993565491623e-21,2
RIOK1,9.04804396171094e-23,5.66239716582468e-21,10
MRPL22,9.14648194671478e-23,5.72054247389393e-21,3
USP7,9.35613020006876e-23,5.84460115448573e-21,2
DIABLO,9.35555242948293e-23,5.84460115448573e-21,11
DNAJC3,9.40241305700624e-23,5.86942207312548e-21,10
ANKH,9.4072047336097e-23,5.86942207312548e-21,4
LTA4H,9.55343112232817e-23,5.95706611078729e-21,4
ENSGALG00000029199,9.60494943761634e-23,5.98558471251074e-21,10
ENSGALG00000014066,9.64883616638258e-23,6.0093160272336e-21,2
FEN1,9.799147004496e-23,6.09926011061941e-21,2
SH3GLB1,9.80832973943937e-23,6.10130684322684e-21,10
ENSGALG00000033522,9.99020867668736e-23,6.21071289168082e-21,1
HCCS,1.02415596992806e-22,6.36315108207777e-21,9
TM2D2,1.03689549508474e-22,6.43843801446636e-21,1
JCAD,1.04772477511221e-22,6.50178042192214e-21,7
SEC63,1.07528815873795e-22,6.66883017024294e-21,10
ACTL6A,1.07619912373668e-22,6.67048318998321e-21,2
ATP6V0B,1.08701742217093e-22,6.73350498549334e-21,10
ENSGALG00000004814,1.12085349131753e-22,6.93894918236725e-21,1
CKAP5,1.17011560235621e-22,7.23958981577057e-21,4
MSRB3,1.17665715555136e-22,7.27571397570164e-21,3
ARNT,1.18000517823707e-22,7.29205999055831e-21,3
WDR4,1.19229132845402e-22,7.36358835338994e-21,2
PMP22,1.19392891661514e-22,7.36930513379838e-21,1
ENSGALG00000052647,1.2657444261429e-22,7.8079171829954e-21,1
CENPX,1.284923585798e-22,7.92150564408036e-21,3
HNRNPD,1.28818445482647e-22,7.93688163107819e-21,4
PRELID3B,1.29075970459767e-22,7.94801753618151e-21,2
NUP35,1.32554507304929e-22,8.15736019675678e-21,2
USE1,1.32635675643369e-22,8.15750538495402e-21,2
GNG2,1.35314298220356e-22,8.31730702737003e-21,7
FEZ2,1.37944330793417e-22,8.47393410542105e-21,1
H-RAS,1.40853816920007e-22,8.64753206410297e-21,4
MTG2,1.41640266238191e-22,8.69066046727513e-21,2
RIOX1,1.4201057176729e-22,8.70821944886696e-21,2
DPM1,1.47886386541462e-22,9.06316066783257e-21,7
TCEANC2,1.52960704865292e-22,9.3685914991767e-21,7
C1H12ORF73,1.57289883679073e-22,9.62804950779383e-21,7
MYCL,1.59987349370099e-22,9.78737921651232e-21,1
FAM49B,1.602311455164e-22,9.79650378323886e-21,3
SNX24,1.66785368608866e-22,1.01912082042166e-20,1
ENSGALG00000001476,1.6799101894778e-22,1.02588219623418e-20,7
STAT3,1.68863142337518e-22,1.03060002791791e-20,4
CAP2,1.75188257720582e-22,1.06857321106093e-20,3
LRRC20,1.77716842152388e-22,1.0833580952071e-20,2
ACOT7,1.82001814999423e-22,1.10882617972192e-20,2
ENSGALG00000017558,1.87605897370923e-22,1.14229610511858e-20,8
VAPB,1.91886630116543e-22,1.1676737937782e-20,10
MCRIP1,1.99969164325196e-22,1.2161428954064e-20,7
EMC7,2.11611457099101e-22,1.28619157589798e-20,10
ZFAND2B,2.27048544708772e-22,1.37920957416343e-20,9
ENSGALG00000006009,2.3379117050954e-22,1.41933480634177e-20,1
DNPEP,2.34155578704332e-22,1.42071384748548e-20,10
GJA5,2.34599499124834e-22,1.42257342215854e-20,3
ANP32B,2.42654380042381e-22,1.4705554320547e-20,4
QPCTL,2.49094618269072e-22,1.50870181573705e-20,8
HSPB11,2.52160111964418e-22,1.52637558029527e-20,4
N6AMT1,2.56797577301095e-22,1.55263114244084e-20,10
LZIC,2.5675368110405e-22,1.55263114244084e-20,11
ENSGALG00000014897,2.61214839002431e-22,1.57841650190479e-20,2
SLC38A2,2.67478066359772e-22,1.61531969566342e-20,4
BLOC1S2,2.75524743961797e-22,1.66294396058492e-20,1
PXMP4,2.78061588505051e-22,1.67727721391386e-20,2
C12orf10,2.82689251909114e-22,1.70419831863749e-20,2
ENSGALG00000046371,2.85348322499143e-22,1.71922728646894e-20,2
CMSS1,2.85645519279273e-22,1.72001672698324e-20,4
RRP15,2.92392452701562e-22,1.7596198094139e-20,2
PYGL,2.95460499583348e-22,1.77705016813678e-20,1
KTN1,2.96165697738321e-22,1.78025715776701e-20,10
C9orf85,3.06685844491613e-22,1.84242401014509e-20,10
SDE2,3.12218050806917e-22,1.87348422132956e-20,2
HIF1A,3.1211530712032e-22,1.87348422132956e-20,1
RPS6KA1L,3.14750426892652e-22,1.88758565213682e-20,3
MRPL3,3.22895699776534e-22,1.93531229103632e-20,4
SNTB1,3.37348586288664e-22,2.02076721603007e-20,1
COQ8B,3.57087509730356e-22,2.1377691104051e-20,1
FAM126A,3.7269311420957e-22,2.2299051826e-20,2
RALBP1,3.78136549308965e-22,2.2611674233662e-20,9
RP2,4.11160599192468e-22,2.45580601465772e-20,7
HERPUD2,4.11071838516503e-22,2.45580601465772e-20,7
UBE2J2,4.14379882969781e-22,2.47360700082733e-20,2
HYOU1,4.15414287154163e-22,2.47835252341068e-20,10
DES,4.2257904913314e-22,2.51964509118062e-20,3
ALAS2,4.28144888063939e-22,2.55136195789417e-20,1
NFYB,4.34030310155681e-22,2.58494566154482e-20,9
TMED10,4.4661548312335e-22,2.65836936858084e-20,10
SPG21,4.53336567380923e-22,2.69682418763865e-20,3
ACBD7,4.57738004384083e-22,2.72144355967187e-20,4
SERPINE2,4.61643033625831e-22,2.74308500888579e-20,3
CEP170P1,4.84472900369511e-22,2.87708858028911e-20,3
CDK6,4.91975230655466e-22,2.91996663170179e-20,1
QDPR,4.94204958353942e-22,2.93151957279062e-20,2
CHCHD5,5.01754835015475e-22,2.97459920730979e-20,7
SLC25A14,5.28391284616074e-22,3.13071743460305e-20,3
GPATCH11,5.30163649404063e-22,3.13942165699785e-20,4
KLHDC2,5.34710627669672e-22,3.16453670717716e-20,3
SRP68,5.46569110242921e-22,3.2328694406693e-20,1
ENSGALG00000050984,5.53580132976737e-22,3.2724685441069e-20,1
SCCPDH,5.56101082804035e-22,3.28549469271999e-20,3
CAT,5.5675449498189e-22,3.28747869524301e-20,1
NME3,5.62320980212378e-22,3.31845421046953e-20,1
SMIM8,5.65813607238927e-22,3.33716283162282e-20,10
FAHD2A,5.66834810138186e-22,3.34128201141751e-20,3
CRLF3,5.75304369059899e-22,3.38927682342489e-20,7
DDX24,5.75756059492515e-22,3.39000842647853e-20,2
DSN1,5.88120655434992e-22,3.46084161418361e-20,2
ENSGALG00000032644,6.03957464990444e-22,3.55201521057508e-20,10
SEH1L,6.15270353816368e-22,3.61649413138193e-20,2
CCDC12,6.44268419798068e-22,3.78479247022499e-20,2
UBA3,6.78559819952656e-22,3.98397824910967e-20,8
DGCR6,6.81703342006601e-22,4.00016562456957e-20,7
NUP85,6.90863367946459e-22,4.05161888565246e-20,10
MYL6,6.99904884837422e-22,4.10231926431098e-20,3
KIF20A,7.56025294559551e-22,4.42874737229197e-20,2
RNF122,7.60090221567768e-22,4.45004103632555e-20,3
RPA1,7.77383670618867e-22,4.54871484342959e-20,2
GTSE1,7.89668237563714e-22,4.6153776203942e-20,2
DDX27,7.89544756728143e-22,4.6153776203942e-20,2
FBXO45,8.27182210636176e-22,4.83190736354202e-20,4
TMEM115,8.39000656954649e-22,4.89817950048803e-20,10
THUMPD3,8.40146904502485e-22,4.90210655612432e-20,2
NARS,8.41204618359368e-22,4.90551289972586e-20,9
BCAP29,8.5452306296774e-22,4.98037401091492e-20,7
CRLS1,8.55177611092733e-22,4.98138404764065e-20,10
ENSGALG00000009959,8.56541577518536e-22,4.98652296448395e-20,3
CNOT8,8.61474361932175e-22,5.01242099150311e-20,2
C15H12orf49,8.65677139638329e-22,5.03404481908618e-20,10
RARRES2,8.9129755133956e-22,5.18012124676015e-20,7
MANF,9.02500034806601e-22,5.24228537175079e-20,4
NUDCD2,9.122873029786e-22,5.2961639207166e-20,2
SDC2,9.15597199635281e-22,5.31239961773646e-20,1
TARDBP,9.33616342746996e-22,5.4139140407287e-20,2
ENSGALG00000034083,9.34506327422991e-22,5.41604074417993e-20,3
APIP,9.38148224290741e-22,5.43410517144768e-20,10
SAP30,9.59012583860536e-22,5.5518525401259e-20,2
YIPF2,9.60139640662037e-22,5.55527024878013e-20,7
PPCS,9.88851045924819e-22,5.71819520959992e-20,4
PPWD1,9.93862619579773e-22,5.74396654575161e-20,10
PIGX,1.00756186401859e-21,5.81989094763993e-20,4
TMEM11,1.0091317065957e-21,5.82570773822101e-20,3
ENSGALG00000007195,1.02840912034241e-21,5.933686701962e-20,8
JUP,1.03444616630845e-21,5.96519400372712e-20,10
ENSGALG00000003074,1.03795740202373e-21,5.98210909746075e-20,1
TBCD,1.07010556569746e-21,6.16395808515196e-20,4
CYB5A,1.09787682714657e-21,6.32040724521866e-20,4
ARPC5L,1.10015245468784e-21,6.32998731724263e-20,2
GSTM2,1.11489300724766e-21,6.41123679421463e-20,4
ZNF423,1.12335279740751e-21,6.45629832321755e-20,4
NDC80,1.15590276481662e-21,6.63968761336402e-20,2
NDE1,1.16040010323837e-21,6.66182412815963e-20,3
RARS,1.1660351838654e-21,6.69046422644066e-20,9
CAPN11,1.16700126924766e-21,6.69229772142847e-20,7
MTFR2,1.1714694408637e-21,6.71420116621314e-20,2
ALG12,1.18346653996932e-21,6.77920804777856e-20,4
CAB39,1.20702977338846e-21,6.91036023792981e-20,8
RBM17,1.24641846534967e-21,7.13191959937019e-20,9
PPIF,1.27795498556744e-21,7.30832938728823e-20,3
UBE2E3,1.31314271596285e-21,7.50541325279059e-20,4
RRAD,1.33417645187981e-21,7.62142550275272e-20,3
IMP4,1.3549428788217e-21,7.73578362574352e-20,10
GPS1,1.36858929810132e-21,7.80938777092739e-20,3
PNO1,1.37530370840602e-21,7.84337745955512e-20,3
LARP4,1.48683687322678e-21,8.4747834515847e-20,10
MTAP,1.54897198036216e-21,8.82408668039197e-20,2
LIPA,1.56890381254152e-21,8.93271690527638e-20,10
TXLNA,1.57420310290961e-21,8.95796159410275e-20,8
ANXA11,1.57527183398235e-21,8.95911788187577e-20,10
GNS,1.62135805663198e-21,9.21616240653117e-20,7
GCN1,1.6747436661736e-21,9.51439335260221e-20,9
TNIP1,1.73029513162343e-21,9.82459481531114e-20,1
ADNP,1.7578692346452e-21,9.97568811121112e-20,10
KIF23,1.80315949021571e-21,1.02270976872496e-19,2
SPRYD7,1.84141439437324e-21,1.04383508864057e-19,4
LANCL1,1.8555194773448e-21,1.05125506494633e-19,9
HDAC1,1.85883442522641e-21,1.05255705520028e-19,7
CPPED1,1.8650003383118e-21,1.05547108596869e-19,2
USO1,1.88668312424224e-21,1.0671586924058e-19,4
RPS19BP1,1.91043834798034e-21,1.08000511880234e-19,2
KIAA1143,1.94469894351783e-21,1.09877315437706e-19,9
PRPF6,1.95348585356665e-21,1.10313569271722e-19,9
ANAPC13,1.95544728180155e-21,1.10364121789097e-19,1
NDUFAF4,2.00320307253375e-21,1.12997813546418e-19,2
ZFAND5,2.12366199188947e-21,1.19727481914223e-19,1
THAP5,2.1733319635893e-21,1.22461067841997e-19,7
GTPBP10,2.22766797694501e-21,1.25454454363058e-19,2
TLN1,2.2336908078404e-21,1.2572523581024e-19,8
USB1,2.24212118135067e-21,1.26131159919116e-19,5
PFKL,2.251248892167e-21,1.26575850644305e-19,4
SLC25A12,2.26994125036189e-21,1.27557536257916e-19,3
ENSGALG00000013765,2.28168213504215e-21,1.28147736009422e-19,4
PPP3R1,2.29045838779084e-21,1.28570881195449e-19,1
FNBP1L,2.29842600267441e-21,1.28948200815702e-19,4
ENSGALG00000028009,2.30667569859911e-21,1.29340928610474e-19,4
CENPW,2.36705879457548e-21,1.32654895253652e-19,4
TTC27,2.38063339994346e-21,1.33343449743262e-19,2
VPS8,2.43389730485258e-21,1.36237018833303e-19,10
ENSGALG00000041973,2.43492578669561e-21,1.36237018833303e-19,8
SYS1,2.43797793920467e-21,1.36334096321591e-19,10
ENSGALG00000041996,2.51867006016149e-21,1.40770427152275e-19,3
HTD2,2.5251246555138e-21,1.41055015887484e-19,1
DPYSL2,2.54156333763541e-21,1.41896714030504e-19,4
LYRM2,2.59401657548375e-21,1.44747130858071e-19,8
ZSWIM7,2.62182916596977e-21,1.46220259255164e-19,1
ANAPC15,2.70461056549876e-21,1.50755778465806e-19,10
CDH5,2.70693506730361e-21,1.50804138396379e-19,7
PMVK,2.72837326413244e-21,1.51916703000428e-19,7
CYBA,2.82374355200452e-21,1.57142420758414e-19,7
PLRG1,2.88138750133497e-21,1.60264165302852e-19,2
TRAPPC4,2.95193089317032e-21,1.64099644640246e-19,11
SLC30A4,3.10872497838237e-21,1.72723161609038e-19,3
RAB5A,3.11847230493514e-21,1.73171777421469e-19,7
SAT1,3.12166348003725e-21,1.73256037937192e-19,7
USP15,3.13952328804694e-21,1.74133932433173e-19,10
CRIPT,3.14084565067939e-21,1.74133932433173e-19,3
TST,3.15547501773101e-21,1.74851356279792e-19,7
CHTF8,3.16326344165108e-21,1.7518914451839e-19,4
SFXN1,3.22591187340414e-21,1.78563226039535e-19,7
WSB1,3.2745617192083e-21,1.81159254184923e-19,10
C9orf64,3.43859191454307e-21,1.90132309864074e-19,11
MATR3,3.55959323406841e-21,1.96717830588212e-19,10
PIGK,3.62566913760003e-21,2.00262537312002e-19,7
VPS16,3.70587850508732e-21,2.04583703488687e-19,2
CFC1,3.7431158075727e-21,2.0652924667977e-19,1
TERF2IP,3.81667693309418e-21,2.10475843489468e-19,7
EFR3A,3.92666329580658e-21,2.16425886990119e-19,4
EMG1,4.04219260046157e-21,2.22674945008014e-19,2
GET4,4.10390070563934e-21,2.2595404804213e-19,10
ORMDL2,4.20232162123344e-21,2.31249937092736e-19,2
ZNF326,4.33800662023691e-21,2.38589717236744e-19,4
QARS,4.35868696688268e-21,2.39599821942172e-19,2
THYN1,4.48061470725168e-21,2.46171534450542e-19,7
CHCHD10,4.54908729305455e-21,2.49800927875375e-19,3
KRR1,4.55621247400412e-21,2.50059530501355e-19,4
WDR36,4.61784235721843e-21,2.53307666370544e-19,2
RNPS1,4.70534014518714e-21,2.57970570931365e-19,10
PLPP1,4.71640467296836e-21,2.58440298615085e-19,1
NSMCE2,4.75399350150777e-21,2.60362186866167e-19,10
TIAL1,4.8110323762044e-21,2.63346700734783e-19,10
TTYH2,4.95190473532103e-21,2.70914518735264e-19,4
ISCA2,5.03737842239295e-21,2.75445127738267e-19,3
SIRT6,5.1265826124801e-21,2.8017482972024e-19,2
SNX2,5.13148068971706e-21,2.80294525641337e-19,4
SQSTM1,5.15601763844005e-21,2.81486254623726e-19,1
